model,year,price,transmission,mileage,fuel type,engine size,mileage2,fuel type2,engine size2,reference
 Focus,2018," £20,998",Manual,"5,757",n/a,£145,41.5,Petrol,2,/ad/25373080
 Focus,2016," £9,998",Manual,"27,193",n/a,£0,74.3,Diesel,1.5,/ad/25180546
 Focus,2017," £15,998",Manual,"16,290",24,£20,67.3,Diesel,2,/ad/25180579
 Focus,2016," £14,498",Manual,"32,263",33,£200,41.5,Petrol,2,/ad/25180591
 Focus,2019," £18,998",Automatic,"11,738",n/a,£145,64.2,Diesel,2,/ad/25180594
 Focus,2019," £19,798",Automatic,"4,797",n/a,£145,64.2,Diesel,2,/ad/25180598
 Focus,2019," £19,498",Automatic,"8,692",n/a,£145,64.2,Diesel,2,/ad/25180600
 Focus,2019," £19,998",Automatic,"2,451",n/a,£145,64.2,Diesel,2,/ad/25180605
 Focus,2019," £19,998",Automatic,"6,879",n/a,£145,51.4,Diesel,2,/ad/25180608
 Focus,2018," £9,950",Manual,"19,223",n/a,£145,61.4,Petrol,1,/ad/25198092
 Focus,2016," £9,998",Manual,"3,155",11,£20,61.4,Petrol,1,/ad/25173400
 Focus,2018," £18,390",Manual,"14,682",n/a,£145,41.5,Petrol,2,/ad/25319582
 Focus,2017," £10,795",Manual,"22,727",n/a,£20,60.1,Petrol,1,/ad/25377683
 Focus,2019," £18,298",Automatic,"6,269",n/a,£145,74.3,Diesel,1.5,/ad/25173059
 Focus,2018," £17,298",Manual,"3,124",n/a,£145,60.1,Petrol,1,/ad/25173109
 Focus,2016," £14,798",Manual,"28,576",24,£20,67.3,Diesel,2,/ad/25173112
 Focus,2018," £11,598",Manual,"11,654",n/a,£145,61.4,Petrol,1,/ad/25382399
 Focus,2017," £17,498",Manual,"13,558",n/a,£200,41.5,Petrol,2,/ad/25173172
 Focus,2019," £15,998",Manual,"10,386",n/a,£145,49.6,Petrol,1,/ad/25173182
 Focus,2017," £9,798",Manual,"39,763",n/a,£0,74.3,Diesel,1.5,/ad/25171247
 Focus,2016," £10,798",Manual,"22,904",n/a,£0,74.3,Diesel,1.5,/ad/25479354
 Focus,2018," £15,498",Manual,"14,579",n/a,£145,60.1,Petrol,1,/ad/25341503
 Focus,2019," £16,498",Manual,"2,936",n/a,£145,60.1,Petrol,1,/ad/25178297
 Focus,2017," £10,498",Manual,"24,741",14,£20,60.1,Petrol,1,/ad/25178195
 Focus,2018," £11,498",Manual,"27,277",n/a,£145,74.3,Diesel,1.5,/ad/25178206
 Focus,2019," £18,998",Automatic,"7,725",n/a,£145,39.2,Petrol,1.5,/ad/25183491
 Focus,2019," £16,998",Manual,"15,888",n/a,£145,60.1,Petrol,1,/ad/25183610
 Focus,2016," £8,798",Manual,"47,577",n/a,£0,74.3,Diesel,1.5,/ad/25466666
 Focus,2017," £11,698",Manual,"17,750",n/a,£0,74.3,Diesel,1.5,/ad/25356428
 Focus,2019," £19,300",Manual,"2,958",n/a,£145,70.6,Diesel,2,/ad/25222125
 Focus,2017," £16,890",Manual,"23,365",n/a,£145,41.5,Petrol,2,/ad/25222127
 Focus,2016," £9,420",Manual,"34,214",n/a,£0,74.3,Diesel,1.5,/ad/25222128
 Focus,2019," £15,390",Manual,"5,341",n/a,£145,60.1,Petrol,1,/ad/25222134
 Focus,2019," £15,370",Manual,"6,736",n/a,£145,60.1,Petrol,1,/ad/25222135
 Focus,2015," £9,230",Manual,"27,412",n/a,£0,74.3,Diesel,1.5,/ad/25222138
 Focus,2017," £15,591",Manual,"45,400",26,£20,67.3,Diesel,2,/ad/25222142
 Focus,2019," £16,640",Manual,"7,864",n/a,£145,60.1,Petrol,1,/ad/25222151
 Focus,2018," £10,700",Manual,"28,313",n/a,£145,60.1,Petrol,1,/ad/25222154
 Focus,2018," £11,000",Manual,"11,817",n/a,£145,60.1,Petrol,1,/ad/25222156
 Focus,2019," £14,998",Manual,"7,000",n/a,£145,58.9,Petrol,1,/ad/25263462
 Focus,2019," £16,899",Manual,"7,000",n/a,£145,80.7,Diesel,1.5,/ad/25263445
 Focus,2016," £8,998",Manual,"43,623",n/a,£20,61.4,Petrol,1,/ad/25169486
 Focus,2019," £15,995",Manual,"6,992",n/a,£145,60.1,Petrol,1,/ad/25385219
 Focus,2016," £16,998",Manual,"17,589",36,£200,41.5,Petrol,2,/ad/25169319
 Focus,2017," £11,998",Manual,"7,412",14,£150,60.1,Petrol,1,/ad/25470642
 Focus,2019," £18,998",Automatic,"22,246",n/a,£150,64.2,Diesel,2,/ad/25454894
 Focus,2019," £16,498",Manual,"4,930",n/a,£145,60.1,Petrol,1,/ad/25168621
 Focus,2018," £19,698",Manual,"12,011",n/a,£145,41.5,Petrol,2,/ad/25168628
 Focus,2018," £19,698",Manual,"16,548",n/a,£145,41.5,Petrol,2,/ad/25168638
 Focus,2018," £12,993",Manual,"19,135",n/a,£145,57.7,Petrol,1,/ad/25232217
 Focus,2013," £6,477",Manual,"41,250",14,£30,56.5,Petrol,1,/ad/25232239
 Focus,2013," £6,776",Manual,"35,490",15,£20,67.3,Diesel,1.6,/ad/25232250
 Focus,2016," £7,480",Manual,"62,595",n/a,£0,74.3,Diesel,1.5,/ad/25227110
 Focus,2017," £16,698",Manual,"18,633",n/a,£200,41.5,Petrol,2,/ad/25405102
 Focus,2018," £13,998",Manual,"12,024",n/a,£145,58.9,Petrol,1,/ad/25175244
 Focus,2017," £11,498",Manual,"15,378",11,£20,61.4,Petrol,1,/ad/25175329
 Focus,2015," £7,698",Manual,"43,361",14,£20,60.1,Petrol,1,/ad/25175351
 Focus,2017," £38,015",Manual,197,n/a,£145,74.3,Diesel,1.5,/ad/25280894
 Focus,2017," £9,495",Manual,"50,857",n/a,£0,74.3,Diesel,1.5,/ad/25342897
 Focus,2019," £15,998",Manual,"4,500",n/a,£145,80.7,Diesel,1.5,/ad/25364709
 Focus,2016," £8,489",Manual,"61,379",n/a,£0,74.3,Diesel,1.5,/ad/25425873
 Focus,2018," £11,995",Manual,"10,553",n/a,£145,74.3,Diesel,1.5,/ad/25211902
 Focus,2019," £16,698",Manual,"18,697",n/a,£145,60.1,Petrol,1,/ad/25177754
 Focus,2019," £23,698",Manual,"5,003",n/a,£145,70.6,Diesel,2,/ad/25177765
 Focus,2019," £20,398",Manual,"6,233",n/a,£145,74.3,Diesel,1.5,/ad/25177767
 Focus,2016," £9,998",Manual,"21,243",14,£20,60.1,Petrol,1,/ad/25177786
 Focus,2018," £13,998",Manual,"10,149",n/a,£145,57.7,Petrol,1,/ad/25446009
 Focus,2018," £13,698",Manual,"13,418",n/a,£145,58.9,Petrol,1,/ad/25402368
 Focus,2016," £9,698",Manual,"20,786",n/a,£20,61.4,Petrol,1,/ad/25177836
 Focus,2018," £12,998",Manual,"15,448",n/a,£145,57.7,Petrol,1,/ad/25357274
 Focus,2018," £11,650",Manual,"17,312",14,£145,60.1,Petrol,1,/ad/25232823
 Focus,2017," £11,450",Manual,"18,524",n/a,£20,60.1,Petrol,1,/ad/25232833
 Focus,2019," £13,998",Manual,"16,879",n/a,£150,58.9,Petrol,1,/ad/25466673
 Focus,2019," £16,998",Manual,"19,322",n/a,£150,60.1,Petrol,1,/ad/25476364
 Focus,2016," £12,698",Manual,"7,906",n/a,£0,74.3,Diesel,1.5,/ad/25180670
 Focus,2015," £9,498",Manual,"22,420",n/a,£0,74.3,Diesel,1.5,/ad/25180676
 Focus,2015," £9,798",Manual,"18,733",n/a,£0,74.3,Diesel,1.5,/ad/25180682
 Focus,2016," £12,998",Manual,"41,484",24,£20,67.3,Diesel,2,/ad/25180703
 Focus,2019," £16,998",Manual,"6,092",n/a,£145,49.6,Petrol,1,/ad/25180717
 Focus,2017," £18,998",Manual,"11,913",n/a,£145,41.5,Petrol,2,/ad/25341566
 Focus,2018," £19,498",Manual,"19,382",n/a,£145,41.5,Petrol,2,/ad/25367863
 Focus,2019," £15,298",Automatic,"12,779",n/a,£145,48.7,Petrol,1,/ad/25179768
 Focus,2017," £14,498",Manual,"37,886",24,£20,67.3,Diesel,2,/ad/25239820
 Focus,2015," £9,498",Manual,"29,901",n/a,£0,74.3,Diesel,1.5,/ad/25402416
 Focus,2019," £16,498",Manual,"14,645",n/a,£150,60.1,Petrol,1,/ad/25476328
 Focus,2019," £25,500",Manual,"3,011",n/a,£145,34.5,Petrol,2.3,/ad/25232839
 Focus,2019," £25,500",Manual,"6,338",n/a,£145,34.5,Petrol,2.3,/ad/25232840
 Focus,2016," £9,000",Manual,"36,565",n/a,£0,74.3,Diesel,1.5,/ad/25232842
 Focus,2016," £13,250",Manual,"36,638",24,£20,67.3,Diesel,2,/ad/25232857
 Focus,2018," £11,350",Manual,"10,051",n/a,£145,60.1,Petrol,1,/ad/25232862
 Focus,2018," £11,450",Manual,"7,680",n/a,£145,60.1,Petrol,1,/ad/25232863
 Focus,2016," £10,250",Manual,"23,256",n/a,£125,51.4,Petrol,1.5,/ad/25232868
 Focus,2018," £18,000",Manual,"12,907",n/a,£145,41.5,Petrol,2,/ad/25232874
 Focus,2017," £10,350",Manual,"37,920",n/a,£145,74.3,Diesel,1.5,/ad/25232886
 Focus,2018," £13,450",Manual,"13,485",n/a,£145,57.7,Petrol,1,/ad/25232891
 Focus,2017," £11,450",Manual,"23,319",n/a,£145,60.1,Petrol,1,/ad/25232902
 Focus,2016," £10,498",Manual,"17,685",n/a,£0,74.3,Diesel,1.5,/ad/25179957
 Focus,2019," £18,498",Automatic,"6,096",n/a,£145,64.2,Diesel,2,/ad/25173594
 Focus,2017," £10,498",Manual,"26,029",n/a,£0,74.3,Diesel,1.5,/ad/25173626
 Focus,2014," £5,698",Manual,"70,745",12,£20,60.1,Petrol,1,/ad/25458517
 Focus,2017," £9,998",Manual,"28,761",n/a,£0,74.3,Diesel,1.5,/ad/25177663
 Focus,2017," £14,000",Manual,"43,000",n/a,£150,41.5,Petrol,2,/ad/25467817
 Focus,2017," £9,498",Manual,"35,850",n/a,£20,61.4,Petrol,1,/ad/25175738
 Focus,2017," £11,998",Semi-Auto,"18,978",n/a,£0,74.3,Diesel,1.5,/ad/25450953
 Focus,2013," £6,298",Manual,"37,966",14,£30,56.5,Petrol,1,/ad/25440566
 Focus,2017," £11,450",Manual,"24,521",n/a,£20,60.1,Petrol,1,/ad/25232904
 Focus,2017," £10,650",Manual,"36,050",n/a,£145,60.1,Petrol,1,/ad/25232913
 Focus,2017," £10,400",Manual,"13,275",n/a,£145,60.1,Petrol,1,/ad/25291067
 Focus,2018," £13,400",Manual,"8,271",n/a,£145,60.1,Petrol,1,/ad/25291093
 Focus,2016," £11,500",Manual,"72,085",26,£20,67.3,Diesel,2,/ad/25291099
 Focus,2018," £14,000",Manual,"12,090",n/a,£145,58.9,Petrol,1,/ad/25291102
 Focus,2016," £9,000",Manual,"19,130",11,£20,61.4,Petrol,1,/ad/25232212
 Focus,2019," £14,998",Manual,"12,078",n/a,£145,58.9,Petrol,1,/ad/25185502
 Focus,2015," £12,298",Manual,"51,103",n/a,£240,39.2,Petrol,2,/ad/25466618
 Focus,2015," £6,998",Manual,"76,588",n/a,£0,74.3,Diesel,1.5,/ad/25466589
 Focus,2018," £13,998",Manual,"9,328",n/a,£145,58.9,Petrol,1,/ad/25176373
 Focus,2017," £11,998",Manual,"10,474",n/a,£0,74.3,Diesel,1.5,/ad/25373040
 Focus,2019," £25,498",Manual,"4,813",n/a,£145,34.5,Petrol,2.3,/ad/25176394
 Focus,2017," £17,298",Manual,"16,346",n/a,£145,41.5,Petrol,2,/ad/25176469
 Focus,2017," £16,798",Manual,"18,215",n/a,£145  ,41.5,Petrol,2,/ad/25176494
 Focus,2017," £11,998",Manual,"8,308",n/a,£0,74.3,Diesel,1.5,/ad/25455170
 Focus,2016," £9,690",Manual,"46,176",n/a,£0,74.3,Diesel,1.5,/ad/25200110
 Focus,2017," £12,490",Manual,"11,292",n/a,£125,51.4,Petrol,1.5,/ad/25200127
 Focus,2016," £14,790",Manual,"33,352",36,£205,41.5,Petrol,2,/ad/25463101
 Focus,2017," £12,498",Manual,"17,998",n/a,£0,74.3,Diesel,1.5,/ad/25186291
 Focus,2018," £18,998",Manual,"11,578",24,£150,67.3,Diesel,2,/ad/25455589
 Focus,2015," £9,598",Manual,"29,577",15,£20,67.3,Diesel,1.6,/ad/25185676
 Focus,2017," £10,498",Manual,"27,704",n/a,£145,74.3,Diesel,1.5,/ad/25185716
 Focus,2013," £5,698",Manual,"64,292",15,£20,67.3,Diesel,1.6,/ad/25186115
 Focus,2017," £12,698",Manual,"13,588",n/a,£0,74.3,Diesel,1.5,/ad/25455171
 Focus,2017," £9,870",Manual,"23,699",n/a,£145,60.1,Petrol,1,/ad/25221479
 Focus,2017," £11,991",Manual,"23,445",n/a,£0,74.3,Diesel,1.5,/ad/25221487
 Focus,2015," £8,000",Manual,"45,566",n/a,£0,74.3,Diesel,1.5,/ad/25221498
 Focus,2019," £18,998",Automatic,"2,411",n/a,£150,42.8,Petrol,1,/ad/25466603
 Focus,2017," £11,798",Manual,"15,417",n/a,£0,74.3,Diesel,1.5,/ad/25466606
 Focus,2017," £10,498",Manual,"28,732",11,£145,61.4,Petrol,1,/ad/25356422
 Focus,2018," £13,498",Semi-Auto,"12,619",n/a,£145,51.4,Petrol,1,/ad/25357269
 Focus,2019," £16,498",Manual,"13,699",n/a,£145,74.3,Diesel,1.5,/ad/25176557
 Focus,2019," £14,798",Manual,"12,558",n/a,£145,58.9,Petrol,1,/ad/25176558
 Focus,2017," £10,998",Manual,"14,653",n/a,£0,74.3,Diesel,1.5,/ad/25176576
 Focus,2019," £16,998",Automatic,"4,286",n/a,£145,53.3,Diesel,1.5,/ad/25176389
 Focus,2017," £11,298",Manual,"2,666",n/a,£20,61.4,Petrol,1,/ad/25479576
 Focus,2018," £14,160",Manual,"10,109",n/a,£145,58.9,Petrol,1,/ad/25221369
 Focus,2018," £14,300",Manual,"9,713",n/a,£145,58.9,Petrol,1,/ad/25221370
 Focus,2017," £11,880",Manual,"2,435",11,£145,61.4,Petrol,1,/ad/25221399
 Focus,2018," £13,498",Manual,"18,744",n/a,£145,74.3,Diesel,1.5,/ad/25344449
 Focus,2017," £10,998",Manual,"31,953",n/a,£145,74.3,Diesel,1.5,/ad/25176342
 Focus,2017," £16,495",Manual,"33,770",n/a,£145  ,41.5,Petrol,2,/ad/25446612
 Focus,2017," £15,995",Manual,"22,947",24,£20,67.3,Diesel,2,/ad/25309090
 Focus,2013," £5,999",Manual,"41,675",11,£20,58.9,Petrol,1,/ad/25484629
 Focus,2019," £17,998",Automatic,"2,676",n/a,£145,64.2,Diesel,2,/ad/25179646
 Focus,2017," £11,298",Manual,"14,604",n/a,£0,74.3,Diesel,1.5,/ad/25179745
 Focus,2016," £9,691",Manual,"17,915",11,£20,61.4,Petrol,1,/ad/25222010
 Focus,2019," £19,990",Automatic,"5,796",n/a,£145,47.9,Diesel,1.5,/ad/25222014
 Focus,2019," £17,620",Automatic,"9,014",n/a,£145,51.4,Petrol,1,/ad/25222025
 Focus,2017," £11,991",Manual,"23,161",n/a,£145,74.3,Diesel,1.5,/ad/25222033
 Focus,2019," £19,000",Manual,"7,124",n/a,£145,60.1,Petrol,1,/ad/25220892
 Focus,2019," £19,050",Manual,"4,637",n/a,£145,60.1,Petrol,1,/ad/25220893
 Focus,2018," £18,998",Manual,"11,339",26,£145,67.3,Diesel,2,/ad/25175798
 Focus,2019," £13,298",Manual,"15,320",n/a,£150,60.1,Petrol,1,/ad/25455135
 Focus,2015," £7,191",Manual,"63,780",15,£20,67.3,Diesel,1.6,/ad/25221404
 Focus,2018," £19,700",Manual,"8,022",n/a,£145,41.5,Petrol,2,/ad/25221412
 Focus,2014," £7,820",Manual,"39,000",n/a,£0,74.3,Diesel,1.5,/ad/25221415
 Focus,2019," £18,298",Automatic,"2,840",n/a,£145,74.3,Diesel,1.5,/ad/25180610
 Focus,2017," £12,698",Semi-Auto,"14,876",n/a,£125,51.4,Petrol,1,/ad/25180627
 Focus,2019," £15,860",Manual,"12,853",n/a,£145,74.3,Diesel,1.5,/ad/25222034
 Focus,2016," £16,700",Manual,"11,968",36,£200,41.5,Petrol,2,/ad/25222038
 Focus,2019," £15,470",Manual,"8,724",n/a,£145,60.1,Petrol,1,/ad/25222059
 Focus,2019," £15,590",Manual,"11,110",n/a,£145,60.1,Petrol,1,/ad/25222060
 Focus,2019," £15,020",Manual,"20,300",n/a,£145,60.1,Petrol,1,/ad/25222061
 Focus,2019," £17,250",Manual,"17,500",n/a,£145,62.8,Diesel,1.5,/ad/25222063
 Focus,2019," £14,798",Automatic,"12,848",n/a,£150,50.4,Petrol,1,/ad/25455137
 Focus,2015," £7,998",Manual,"50,721",n/a,£0,74.3,Diesel,1.5,/ad/25450958
 Focus,2015," £7,998",Manual,"29,331",n/a,£0,83.1,Diesel,1.5,/ad/25177015
 Focus,2016," £7,998",Manual,"69,312",n/a,£0,74.3,Diesel,1.5,/ad/25176141
 Focus,2017," £11,698",Manual,"8,111",11,£145,61.4,Petrol,1,/ad/25410050
 Focus,2013," £5,498",Manual,"67,133",15,£20,67.3,Diesel,1.6,/ad/25410052
 Focus,2018," £14,891",Manual,"14,115",n/a,£145,74.3,Diesel,1.5,/ad/25220884
 Focus,2019," £17,390",Manual,"3,392",n/a,£145,60.1,Petrol,1,/ad/25220888
 Focus,2019," £19,070",Manual,"4,165",n/a,£145,60.1,Petrol,1,/ad/25220889
 Focus,2016," £9,790",Manual,"34,006",n/a,£0,74.3,Diesel,1.5,/ad/25221431
 Focus,2018," £16,700",Manual,"7,732",n/a,£145,60.1,Petrol,1,/ad/25221443
 Focus,2018," £18,797",Manual,"5,946",n/a,£145,41.5,Petrol,2,/ad/25221458
 Focus,2018," £11,810",Manual,"17,330",n/a,£145,51.4,Petrol,1.5,/ad/25221465
 Focus,2016," £14,998",Manual,"9,054",24,£20,67.3,Diesel,2,/ad/25184382
 Focus,2017," £11,298",Manual,"17,530",n/a,£0,74.3,Diesel,1.5,/ad/25184427
 Focus,2018," £14,498",Manual,"13,218",n/a,£145,80.7,Diesel,1.5,/ad/25184473
 Focus,2015," £9,698",Manual,"13,391",11,£20,61.4,Petrol,1,/ad/25373084
 Focus,2015," £8,798",Manual,"29,576",n/a,£0,74.3,Diesel,1.5,/ad/25373086
 Focus,2015," £9,698",Manual,"30,149",n/a,£0,74.3,Diesel,1.5,/ad/25180728
 Focus,2017," £12,698",Manual,"9,484",n/a,£0,74.3,Diesel,1.5,/ad/25180730
 Focus,2016," £8,998",Manual,"51,324",n/a,£0,74.3,Diesel,1.5,/ad/25180741
 Focus,2016," £14,498",Manual,"16,501",24,£20,67.3,Diesel,2,/ad/25446107
 Focus,2018," £12,998",Manual,"22,253",n/a,£145,57.7,Petrol,1,/ad/25364292
 Focus,2015," £8,998",Manual,"32,492",n/a,£0,74.3,Diesel,1.5,/ad/25180747
 Focus,2019," £17,380",Manual,"4,052",n/a,£145,60.1,Petrol,1,/ad/25220890
 Focus,2019," £17,490",Manual,944,n/a,£145,60.1,Petrol,1,/ad/25220891
 Focus,2015," £8,559",Manual,"55,601",n/a,£0,74.3,Diesel,1.5,/ad/25467568
 Focus,2017," £9,891",Manual,"24,065",n/a,£150,61.4,Petrol,1,/ad/25463203
 Focus,2020," £18,991",Manual,905,n/a,£150,60.1,Petrol,1,/ad/25463207
 Focus,2019," £16,937",Manual,"18,651",n/a,£145,74.3,Diesel,1.5,/ad/25369517
 Focus,2019," £16,491",Automatic,"18,512",n/a,£145,74.3,Diesel,1.5,/ad/25369518
 Focus,2015," £13,838",Manual,"26,201",36,£200,41.5,Petrol,2,/ad/25220703
 Focus,2019," £18,420",Manual,"6,479",n/a,£145,57.6,Diesel,2,/ad/25220735
 Focus,2017," £14,998",Manual,"39,193",24,£145,67.3,Diesel,2,/ad/25416550
 Focus,2019," £16,998",Manual,"15,608",n/a,£145,60.1,Petrol,1,/ad/25373139
 Focus,2017," £10,500",Manual,"16,946",n/a,£150,60.1,Petrol,1,/ad/25452160
 Focus,2017," £11,500",Manual,"22,344",n/a,£150,51.4,Petrol,1.5,/ad/25452162
 Focus,2019," £16,000",Manual,"8,664",n/a,£145,60.1,Petrol,1,/ad/25233081
 Focus,2017," £11,750",Manual,"8,556",14,£145,60.1,Petrol,1,/ad/25233095
 Focus,2019," £15,700",Manual,"6,238",n/a,£145,60.1,Petrol,1,/ad/25233098
 Focus,2017," £10,000",Manual,"27,353",n/a,£145,60.1,Petrol,1,/ad/25233102
 Focus,2019," £17,900",Manual,"9,504",n/a,£145,57.7,Diesel,1.5,/ad/25220737
 Focus,2019," £17,350",Manual,"4,539",n/a,£145,61.4,Diesel,1.5,/ad/25220738
 Focus,2016," £11,070",Manual,"17,975",n/a,£0,74.3,Diesel,1.5,/ad/25220761
 Focus,2017," £12,591",Manual,"11,627",n/a,£145,60.1,Petrol,1,/ad/25220781
 Focus,2017," £11,591",Manual,"11,055",14,£145,60.1,Petrol,1,/ad/25220794
 Focus,2018," £10,700",Manual,"22,749",n/a,£145,60.1,Petrol,1,/ad/25220803
 Focus,2018," £14,691",Manual,"16,364",n/a,£145,57.7,Petrol,1,/ad/25220811
 Focus,2019," £16,090",Manual,"13,696",n/a,£145,62.8,Diesel,1.5,/ad/25220817
 Focus,2017," £11,700",Manual,"18,587",n/a,£20,70.6,Diesel,2,/ad/25221136
 Focus,2017," £9,350",Manual,"28,880",n/a,£20,60.1,Petrol,1,/ad/25221138
 Focus,2017," £15,498",Manual,"37,989",n/a,£145  ,41.5,Petrol,2,/ad/25239377
 Focus,2016," £8,298",Manual,"49,173",n/a,£0,74.3,Diesel,1.5,/ad/25177613
 Focus,2015," £7,998",Manual,"46,010",15,£20,67.3,Diesel,1.6,/ad/25364223
 Focus,2013," £8,798",Manual,"63,921",35,£240,39.2,Petrol,2,/ad/25450982
 Focus,2017," £15,298",Manual,"16,480",n/a,£20,67.3,Diesel,2,/ad/25455205
 Focus,2017," £11,998",Manual,"25,950",n/a,£0,74.3,Diesel,1.5,/ad/25177647
 Focus,2019," £16,298",Manual,"14,057",n/a,£150,49.6,Petrol,1,/ad/25470591
 Focus,2017," £10,298",Manual,"20,536",n/a,£150,60.1,Petrol,1,/ad/25479330
 Focus,2017," £18,798",Manual,"17,691",n/a,£145,41.5,Petrol,2,/ad/25170044
 Focus,2016," £8,330",Manual,"42,294",n/a,£20,60.1,Petrol,1,/ad/25233234
 Focus,2016," £12,000",Manual,"48,876",24,£20,67.3,Diesel,2,/ad/25467829
 Focus,2017," £9,347",Manual,"35,013",n/a,£145,74.3,Diesel,1.5,/ad/25221151
 Focus,2014," £8,390",Manual,"18,680",16,£20,67.3,Diesel,1.6,/ad/25221161
 Focus,2019," £19,741",Automatic,"6,750",n/a,£145,74.3,Diesel,1.5,/ad/25221166
 Focus,2017," £9,470",Manual,"30,493",n/a,£145,74.3,Diesel,1.5,/ad/25221169
 Focus,2018," £13,567",Manual,"7,756",n/a,£145,74.3,Diesel,1.5,/ad/25221185
 Focus,2019," £15,351",Manual,"13,064",n/a,£145,58.9,Petrol,1,/ad/25221195
 Focus,2019," £15,151",Manual,"13,591",n/a,£145,58.9,Petrol,1,/ad/25221196
 Focus,2019," £17,520",Manual,"1,987",n/a,£145,60.1,Petrol,1,/ad/25221213
 Focus,2017," £10,498",Manual,"17,650",n/a,£145,61.4,Petrol,1,/ad/25435139
 Focus,2019," £16,998",Automatic,"6,641",n/a,£145,64.2,Diesel,2,/ad/25184381
 Focus,2014," £6,600",Manual,"45,623",15,£30,56.5,Petrol,1,/ad/25471907
 Focus,2019," £15,150",Manual,"9,567",n/a,£145,58.9,Petrol,1,/ad/25233284
 Focus,2015," £9,495",Semi-Auto,"18,683",14,£160,44.8,Petrol,1.6,/ad/25379270
 Focus,2015," £14,740",Manual,"31,685",26,£20,67.3,Diesel,2,/ad/25221048
 Focus,2019," £21,350",Automatic,"2,314",n/a,£145,39.2,Petrol,1.5,/ad/25221054
 Focus,2015," £8,170",Manual,"42,293",n/a,£0,74.3,Diesel,1.5,/ad/25221057
 Focus,2018," £10,991",Manual,"14,000",n/a,£145,60.1,Petrol,1,/ad/25395259
 Focus,2019," £17,691",Manual,"11,982",n/a,£145,49.6,Petrol,1,/ad/25393498
 Focus,2017," £11,300",Manual,"31,118",n/a,£0,74.3,Diesel,1.5,/ad/25222834
 Focus,2017," £9,795",Manual,"19,993",n/a,£20,61.4,Petrol,1,/ad/25426419
 Focus,2019," £15,440",Manual,"5,800",n/a,£145,60.1,Petrol,1,/ad/25222744
 Focus,2015," £8,150",Manual,"44,048",n/a,£0,74.3,Diesel,1.5,/ad/25222761
 Focus,2017," £9,067",Manual,"31,967",n/a,£0,74.3,Diesel,1.5,/ad/25222767
 Focus,2018," £10,200",Manual,"19,450",n/a,£145,60.1,Petrol,1,/ad/25222768
 Focus,2017," £10,660",Manual,"25,453",11,£20,61.4,Petrol,1,/ad/25222775
 Focus,2018," £10,500",Manual,"28,879",n/a,£145,60.1,Petrol,1,/ad/25222779
 Focus,2019," £14,000",Manual,"11,981",n/a,£145,80.7,Diesel,1.5,/ad/25378810
 Focus,2015," £7,700",Manual,"47,192",15,£20,67.3,Diesel,1.6,/ad/25222808
 Focus,2017," £15,480",Manual,"25,894",n/a,£200,41.5,Petrol,2,/ad/25222065
 Focus,2017," £18,930",Manual,"13,965",n/a,£145,41.5,Petrol,2,/ad/25222075
 Focus,2018," £17,995",Manual,"5,297",n/a,£145,57.7,Diesel,1.5,/ad/25322045
 Focus,2017," £13,295",Manual,"60,879",24,£20,67.3,Diesel,2,/ad/25322077
 Focus,2019," £16,975",Manual,290,n/a,£150,60.1,Petrol,1,/ad/25478298
 Focus,2015," £8,498",Manual,"46,668",n/a,£0,74.3,Diesel,1.5,/ad/25466167
 Focus,2017," £11,298",Manual,"29,492",n/a,£145,74.3,Diesel,1.5,/ad/25440320
 Focus,2018," £17,989",Manual,"19,653",n/a,£145,41.5,Petrol,2,/ad/25237230
 Focus,2017," £9,995",Manual,"39,414",n/a,£150,74.3,Diesel,1.5,/ad/25467342
 Focus,2018," £17,989",Manual,"19,653",n/a,£145,41.5,Petrol,2,/ad/25335719
 Focus,2019," £15,300",Manual,"12,250",n/a,£145,60.1,Petrol,1,/ad/25221077
 Focus,2019," £15,590",Manual,6,n/a,£145,60.1,Petrol,1,/ad/25221078
 Focus,2016," £11,290",Manual,"9,928",14,£20,60.1,Petrol,1,/ad/25222115
 Focus,2017," £10,991",Manual,"25,899",n/a,£150,60.1,Petrol,1,/ad/25477253
 Focus,2018," £12,991",Manual,"15,623",n/a,£150,57.7,Petrol,1,/ad/25477255
 Focus,2017," £11,291",Semi-Auto,"12,857",12,£125,51.4,Petrol,1,/ad/25484890
 Focus,2015," £7,180",Manual,"44,583",n/a,£0,74.3,Diesel,1.5,/ad/25221361
 Focus,2017," £18,491",Manual,"18,523",n/a,£200,41.5,Petrol,2,/ad/25341929
 Focus,2018," £11,150",Manual,"16,709",n/a,£150,60.1,Petrol,1,/ad/25477226
 Focus,2017," £11,190",Semi-Auto,"38,410",n/a,£145,74.3,Diesel,1.5,/ad/25221368
 Focus,2017," £12,430",Manual,"35,050",n/a,£0,74.3,Diesel,1.5,/ad/25221087
 Focus,2016," £13,490",Manual,"35,802",36,£200,41.5,Petrol,2,/ad/25221106
 Focus,2018," £18,760",Manual,"12,935",n/a,£145,41.5,Petrol,2,/ad/25221110
 Focus,2018," £19,327",Manual,"13,295",n/a,£145,41.5,Petrol,2,/ad/25221121
 Focus,2019," £17,520",Manual,"6,852",n/a,£145,60.1,Petrol,1,/ad/25221125
 Focus,2015," £7,960",Manual,"20,188",n/a,£0,74.3,Diesel,1.5,/ad/25420763
