model,year,price,transmission,mileage,fuel type,engine size,mileage2,fuel type2,engine size2,reference
 C Class,2015," £13,498",Manual,"31,125",29,£20,70.6,Diesel,2.1,/ad/25341340
 C Class,2017," £20,871",Semi-Auto,"37,194",37,£145,65.7,Diesel,2.1,/ad/25442109
 C Class,2018," £25,891",Semi-Auto,"2,240",n/a,£145,44.1,Petrol,2,/ad/25421422
 C Class,2017," £20,591",Semi-Auto,"21,023",n/a,£30,64.2,Diesel,2.1,/ad/25399787
 C Class,2016," £19,991",Semi-Auto,"35,975",32,£20,67.3,Diesel,2.1,/ad/25274773
 C Class,2015," £15,990",Semi-Auto,"55,226",32,£30,64.2,Diesel,2.1,/ad/25274778
 C Class,2019," £30,055",Automatic,"3,686",n/a,£145,54.3,Diesel,2,/ad/25274780
 C Class,2017," £21,650",Automatic,"33,943",32,£145,47.1,Petrol,2,/ad/25274796
 C Class,2018," £25,990",Semi-Auto,"9,699",n/a,£145,44.1,Petrol,2,/ad/25271637
 C Class,2017," £17,690",Semi-Auto,"25,059",31,£145,61.4,Diesel,2.1,/ad/25271655
 C Class,2019," £30,950",Automatic,101,n/a,£145,55.4,Diesel,2,/ad/25271666
 C Class,2019," £24,950",Automatic,"7,006",n/a,£145,47.1,Petrol,1.5,/ad/25271671
 C Class,2015," £14,998",Semi-Auto,"38,671",n/a,£20,64.2,Diesel,2.1,/ad/25239383
 C Class,2017," £19,798",Semi-Auto,"19,877",38,£0,134.5,Hybrid,2,/ad/25239439
 C Class,2019," £24,498",Semi-Auto,"7,937",n/a,£150,47.1,Petrol,1.5,/ad/25459704
 C Class,2018," £19,991",Semi-Auto,"20,027",31,£150,60.1,Diesel,2.1,/ad/25485155
 C Class,2017," £21,991",Semi-Auto,"19,953",32,£145,67.3,Diesel,2.1,/ad/25356839
 C Class,2018," £22,591",Semi-Auto,"18,551",32,£145,67.3,Diesel,2.1,/ad/25356840
 C Class,2019," £18,790",Semi-Auto,"14,288",n/a,£145,64.2,Diesel,2.1,/ad/25354873
 C Class,2019," £25,950",Automatic,"10,485",n/a,£145,47.1,Petrol,1.5,/ad/25271672
 C Class,2020," £29,950",Semi-Auto,101,n/a,£145,64.2,Diesel,2,/ad/25271682
 C Class,2017," £14,990",Semi-Auto,"27,424",30,£145,65.7,Diesel,2.1,/ad/25271684
 C Class,2020," £31,950",Automatic,"2,985",n/a,£145,51.4,Diesel,2,/ad/25271688
 C Class,2016," £20,990",Semi-Auto,"36,051",38,£30,65.7,Diesel,2.1,/ad/25271689
 C Class,2020," £28,990",Automatic,"3,458",n/a,£145,46.3,Petrol,1.5,/ad/25271705
 C Class,2019," £27,000",Semi-Auto,"6,406",n/a,£145,64.2,Diesel,2,/ad/25274641
 C Class,2015," £12,590",Semi-Auto,"65,000",43,£150,53.3,Diesel,2.1,/ad/25452004
 C Class,2018," £20,885",Semi-Auto,"22,773",31,£145,61.4,Diesel,2.1,/ad/25441078
 C Class,2014," £25,885",Semi-Auto,"37,000",n/a,£570,23.5,Petrol,6.2,/ad/25211914
 C Class,2016," £14,965",Semi-Auto,"30,487",n/a,£20,65.7,Diesel,2.1,/ad/25211937
 C Class,2017," £16,595",Automatic,"29,814",n/a,£20,65.7,Diesel,2.1,/ad/25211940
 C Class,2018," £17,940",Semi-Auto,"28,050",n/a,£145,64.2,Diesel,2.1,/ad/25211942
 C Class,2018," £19,940",Semi-Auto,"18,882",31,£145,61.4,Diesel,2.1,/ad/25211948
 C Class,2016," £16,498",Semi-Auto,"27,034",25,£30,65.7,Diesel,1.6,/ad/25356317
 C Class,2016," £14,500",Semi-Auto,"40,620",25,£30,65.7,Diesel,1.6,/ad/25233228
 C Class,2019," £27,791",Semi-Auto,"9,057",n/a,£145,56.5,Diesel,2,/ad/25274551
 C Class,2019," £26,499",Semi-Auto,"7,060",n/a,£145,56.5,Diesel,2,/ad/25381187
 C Class,2019," £31,990",Semi-Auto,"4,615",n/a,£145,54.3,Diesel,2,/ad/25274573
 C Class,2018," £20,999",Semi-Auto,"9,250",n/a,£145,46.3,Petrol,1.5,/ad/25274579
 C Class,2019," £31,999",Semi-Auto,"1,052",n/a,£145,48.7,Diesel,2,/ad/25274595
 C Class,2017," £17,495",Semi-Auto,"25,149",n/a,£145,51.4,Petrol,2,/ad/25274605
 C Class,2019," £25,495",Semi-Auto,"5,947",n/a,£145,42.2,Petrol,1.6,/ad/25274622
 C Class,2019," £36,995",Automatic,"2,749",n/a,£145,54.3,Diesel,2,/ad/25274623
 C Class,2019," £30,999",Semi-Auto,"7,144",n/a,£145,57.7,Diesel,2,/ad/25274626
 C Class,2019," £29,999",Semi-Auto,"4,843",n/a,£145,57.7,Diesel,2,/ad/25274629
 C Class,2016," £17,880",Automatic,"44,641",n/a,£30,64.2,Diesel,2.1,/ad/25275299
 C Class,2016," £13,660",Manual,"26,682",30,£20,70.6,Diesel,2.1,/ad/25275304
 C Class,2016," £23,920",Automatic,"18,865",38,£30,65.7,Diesel,2.1,/ad/25275310
 C Class,2017," £22,960",Semi-Auto,"21,225",32,£20,67.3,Diesel,2.1,/ad/25275317
 C Class,2017," £16,590",Semi-Auto,"52,519",27,£30,64.2,Diesel,1.6,/ad/25271708
 C Class,2017," £17,990",Semi-Auto,"42,000",n/a,£30,64.2,Diesel,2.1,/ad/25271709
 C Class,2019," £22,270",Automatic,"3,233",n/a,£145,44.1,Petrol,1.6,/ad/25275325
 C Class,2016," £22,680",Semi-Auto,"28,535",n/a,£125,61.4,Diesel,2.1,/ad/25275327
 C Class,2017," £22,440",Semi-Auto,"32,629",32,£20,67.3,Diesel,2.1,/ad/25275329
 C Class,2016," £17,820",Semi-Auto,"30,748",31,£20,68.9,Diesel,2.1,/ad/25275330
 C Class,2016," £19,290",Semi-Auto,"17,600",n/a,£30,64.2,Diesel,2.1,/ad/25275350
 C Class,2016," £16,390",Semi-Auto,"31,360",n/a,£20,64.2,Diesel,2.1,/ad/25275351
 C Class,2016," £14,450",Semi-Auto,"19,598",n/a,£125,53.3,Petrol,2,/ad/25271712
 C Class,2016," £17,250",Automatic,"28,192",n/a,£30,64.2,Diesel,2.1,/ad/25271717
 C Class,2016," £19,690",Semi-Auto,"38,087",32,£20,67.3,Diesel,2.1,/ad/25271718
 C Class,2017," £19,250",Semi-Auto,"23,523",n/a,£125,60.1,Diesel,2.1,/ad/25271732
 C Class,2019," £21,980",Automatic,"7,716",n/a,£145,45.6,Petrol,1.5,/ad/25164383
 C Class,2019," £23,990",Automatic,"1,647",n/a,£145,45.6,Petrol,1.5,/ad/25164384
 C Class,2019," £21,980",Semi-Auto,"5,572",n/a,£145,45.6,Petrol,1.5,/ad/25164385
 C Class,2019," £27,990",Automatic,101,n/a,£145,61.4,Diesel,2,/ad/25164387
 C Class,2015," £16,998",Semi-Auto,"66,796",38,£0,74.3,Hybrid,2.1,/ad/25394631
 C Class,2016," £19,698",Semi-Auto,"41,056",32,£20,67.3,Diesel,2.1,/ad/25182095
 C Class,2015," £15,498",Manual,"32,140",31,£20,68.9,Diesel,2.1,/ad/25479336
 C Class,2020," £67,999",Semi-Auto,"1,500",n/a,£145,28,Petrol,4,/ad/25364621
 C Class,2020," £34,999",Semi-Auto,"1,500",n/a,£145,46.3,Petrol,1.5,/ad/25355716
 C Class,2016," £21,299",Semi-Auto,"12,249",32,£150,49.6,Petrol,2,/ad/25460171
 C Class,2017," £17,999",Semi-Auto,"37,564",38,£0,134.5,Hybrid,2,/ad/25460172
 C Class,2019," £19,999",Semi-Auto,"14,360",n/a,£150,46.3,Petrol,1.5,/ad/25460174
 C Class,2017," £21,999",Semi-Auto,"10,288",32,£150,47.9,Petrol,2,/ad/25460178
 C Class,2016," £17,699",Semi-Auto,"43,236",n/a,£30,61.4,Diesel,2.1,/ad/25274549
 C Class,2016," £14,580",Semi-Auto,"33,113",n/a,£20,65.7,Diesel,2.1,/ad/25275257
 C Class,2017," £23,990",Semi-Auto,"19,784",n/a,£145,42.2,Petrol,2,/ad/25275260
 C Class,2019," £28,660",Automatic,"1,610",n/a,£145,57.7,Diesel,2,/ad/25275263
 C Class,2017," £19,490",Semi-Auto,"31,326",n/a,£125,60.1,Diesel,2.1,/ad/25275265
 C Class,2017," £21,770",Semi-Auto,"32,790",32,£20,67.3,Diesel,2.1,/ad/25275266
 C Class,2019," £25,990",Semi-Auto,"11,728",n/a,£145,56.5,Diesel,2,/ad/25275269
 C Class,2019," £28,660",Automatic,"6,282",n/a,£145,54.3,Diesel,2,/ad/25275270
 C Class,2017," £22,590",Semi-Auto,"41,131",38,£30,65.7,Diesel,2.1,/ad/25275288
 C Class,2017," £22,770",Automatic,"14,052",37,£145,65.7,Diesel,2.1,/ad/25275292
 C Class,2015," £16,480",Automatic,"44,929",31,£30,64.2,Diesel,2.1,/ad/25275295
 C Class,2018," £27,698",Semi-Auto,"10,579",n/a,£145,54.3,Diesel,2,/ad/25186745
 C Class,2017," £16,499",Semi-Auto,"30,536",n/a,£150,50.4,Petrol,2,/ad/25453016
 C Class,2019," £19,895",Semi-Auto,"10,985",n/a,£145,46.3,Petrol,1.5,/ad/25274475
 C Class,2019," £27,595",Semi-Auto,"11,480",n/a,£145,56.5,Diesel,2,/ad/25274476
 C Class,2019," £25,795",Semi-Auto,"12,986",n/a,£145,58.9,Diesel,2,/ad/25274479
 C Class,2019," £24,499",Semi-Auto,"3,984",n/a,£145,44.1,Petrol,1.5,/ad/25274490
 C Class,2019," £30,495",Semi-Auto,"8,771",n/a,£145,44.1,Petrol,2,/ad/25274491
 C Class,2019," £29,999",Semi-Auto,"1,683",n/a,£145,55.4,Diesel,2,/ad/25274492
 C Class,2018," £27,495",Semi-Auto,"16,347",n/a,£145,57.7,Diesel,2,/ad/25274497
 C Class,2019," £21,795",Manual,"6,959",n/a,£145,46.3,Petrol,1.6,/ad/25274506
 C Class,2013," £9,881",Automatic,"50,591",29,£160,46.3,Petrol,1.6,/ad/25221075
 C Class,2015," £13,498",Manual,"14,480",29,£125,53.3,Petrol,2,/ad/25384242
 C Class,2019," £24,450",Semi-Auto,"10,471",n/a,£145,64.2,Diesel,2,/ad/25365385
 C Class,2015," £17,450",Semi-Auto,"37,000",38,£30,64.2,Diesel,2.1,/ad/25207331
 C Class,2016," £14,450",Semi-Auto,"34,000",n/a,£20,65.7,Diesel,2.1,/ad/25207353
 C Class,2017," £24,990",Semi-Auto,"22,369",38,£145,61.4,Diesel,2.1,/ad/25360976
 C Class,2015," £16,440",Semi-Auto,"29,286",37,£20,64.2,Diesel,2.1,/ad/25220812
 C Class,2014," £9,891",Semi-Auto,"52,500",32,£125,57.7,Diesel,2.1,/ad/25463200
 C Class,2015," £16,998",Semi-Auto,"26,273",n/a,£125,52.3,Petrol,2,/ad/25466656
 C Class,2015," £16,710",Semi-Auto,"48,123",n/a,£30,64.2,Diesel,2.1,/ad/25273739
 C Class,2017," £22,495",Automatic,"19,779",32,£145,67.3,Diesel,2.1,/ad/25273741
 C Class,2017," £21,565",Automatic,"39,447",33,£145,47.1,Petrol,2,/ad/25273743
 C Class,2017," £21,697",Semi-Auto,"28,272",32,£145,47.1,Petrol,2,/ad/25273745
 C Class,2016," £20,990",Semi-Auto,"20,972",38,£30,64.2,Diesel,2.1,/ad/25421407
 C Class,2016," £14,770",Semi-Auto,"21,745",n/a,£125,53.3,Petrol,2,/ad/25432449
 C Class,2015," £13,448",Semi-Auto,"31,878",30,£20,65.7,Diesel,2.1,/ad/25257085
 C Class,2014," £15,998",Semi-Auto,"34,382",32,£30,64.2,Diesel,2.1,/ad/25364160
 C Class,2018," £27,498",Semi-Auto,"12,170",n/a,£145,54.3,Diesel,2,/ad/25170257
 C Class,2016," £19,498",Semi-Auto,"24,111",38,£0,134.5,Hybrid,2,/ad/25170331
 C Class,2017," £22,498",Semi-Auto,"22,888",32,£20,67.3,Diesel,2.1,/ad/25176929
 C Class,2016," £20,105",Automatic,"14,965",n/a,£30,64.2,Diesel,2.1,/ad/25273604
 C Class,2016," £14,220",Semi-Auto,"45,868",n/a,£20,65.7,Diesel,2.1,/ad/25273618
 C Class,2017," £22,260",Semi-Auto,"27,637",n/a,£30,64.2,Diesel,2.1,/ad/25273620
 C Class,2014," £16,990",Semi-Auto,"32,475",34,£30,64.2,Diesel,2.1,/ad/25273625
 C Class,2019," £41,880",Automatic,151,n/a,£145,29.7,Petrol,3,/ad/25273626
 C Class,2019," £30,990",Automatic,151,n/a,£145,55.4,Diesel,2,/ad/25273628
 C Class,2019," £28,880",Automatic,"7,324",n/a,£145,46.3,Petrol,1.5,/ad/25273634
 C Class,2019," £28,990",Automatic,"2,501",n/a,£145,64.2,Diesel,2,/ad/25273638
 C Class,2016," £18,700",Semi-Auto,"33,237",n/a,£125,58.9,Diesel,2.1,/ad/25273644
 C Class,2017," £17,440",Semi-Auto,"63,019",n/a,£125,61.4,Diesel,2.1,/ad/25273663
 C Class,2016," £17,770",Semi-Auto,"27,306",n/a,£20,64.2,Diesel,2.1,/ad/25480540
 C Class,2017," £18,433",Semi-Auto,"34,278",31,£145,61.4,Diesel,2.1,/ad/25273484
 C Class,2016," £21,440",Semi-Auto,"26,600",32,£20,67.3,Diesel,2.1,/ad/25273493
 C Class,2017," £22,170",Semi-Auto,"19,155",32,£145,67.3,Diesel,2.1,/ad/25273513
 C Class,2017," £21,115",Semi-Auto,"31,538",n/a,£145,67.3,Diesel,2.1,/ad/25273521
 C Class,2019," £21,497",Semi-Auto,"3,539",n/a,£145,64.2,Diesel,1.6,/ad/25273527
 C Class,2019," £28,400",Semi-Auto,"1,287",n/a,£145,56.5,Diesel,2,/ad/25273551
 C Class,2016," £22,765",Automatic,"25,178",38,£30,65.7,Diesel,2.1,/ad/25273569
 C Class,2018," £22,880",Semi-Auto,"23,061",32,£145,67.3,Diesel,2.1,/ad/25273575
 C Class,2019," £22,455",Automatic,"3,761",n/a,£145,44.1,Petrol,1.5,/ad/25273592
 C Class,2017," £17,330",Semi-Auto,"22,684",n/a,£145,64.2,Diesel,2.1,/ad/25273677
 C Class,2017," £18,795",Automatic,"46,294",32,£20,67.3,Diesel,2.1,/ad/25273683
 C Class,2016," £15,220",Semi-Auto,"39,656",30,£20,65.7,Diesel,2.1,/ad/25273690
 C Class,2017," £21,440",Semi-Auto,"13,096",32,£145,61.4,Diesel,2.1,/ad/25273692
 C Class,2017," £20,200",Semi-Auto,"21,462",37,£145,61.4,Diesel,2.1,/ad/25273701
 C Class,2018," £19,660",Semi-Auto,"5,232",26,£145,65.7,Diesel,1.6,/ad/25273711
 C Class,2017," £22,990",Semi-Auto,"15,527",32,£145,67.3,Diesel,2.1,/ad/25273717
 C Class,2018," £22,770",Semi-Auto,"21,200",32,£145,67.3,Diesel,2.1,/ad/25273720
 C Class,2018," £19,775",Semi-Auto,"45,335",32,£145,67.3,Diesel,2.1,/ad/25273721
 C Class,2017," £24,660",Semi-Auto,"9,873",32,£20,67.3,Diesel,2.1,/ad/25273734
 C Class,2017," £33,495",Semi-Auto,"22,574",n/a,£300,33.6,Petrol,4,/ad/25274510
 C Class,2019," £26,890",Semi-Auto,"1,705",n/a,£145,42.2,Petrol,1.6,/ad/25274529
 C Class,2019," £26,885",Semi-Auto,"2,622",n/a,£145,42.2,Petrol,1.6,/ad/25274532
 C Class,2019," £34,790",Semi-Auto,"5,298",n/a,£145,57.7,Diesel,2,/ad/25274534
 C Class,2017," £18,495",Semi-Auto,"22,994",31,£145,48.7,Petrol,2,/ad/25274538
 C Class,2016," £15,699",Semi-Auto,"30,301",n/a,£20,65.7,Diesel,2.1,/ad/25376763
 C Class,2017," £18,499",Semi-Auto,"28,480",25,£30,64.2,Diesel,1.6,/ad/25376764
 C Class,2018," £24,799",Semi-Auto,"20,087",33,£145,47.1,Petrol,2,/ad/25393929
 C Class,2017," £18,995",Automatic,"11,800",31,£145,61.4,Diesel,2.1,/ad/25281248
 C Class,2014," £15,280",Semi-Auto,"25,901",31,£20,64.2,Diesel,2.1,/ad/25226012
 C Class,2014," £14,795",Automatic,"20,417",31,£125,52.3,Petrol,2,/ad/25213181
 C Class,2018," £19,840",Automatic,"14,467",31,£145,61.4,Diesel,2.1,/ad/25163739
 C Class,2014," £13,791",Semi-Auto,"53,144",31,£20,64.2,Diesel,2.1,/ad/25228486
 C Class,2017," £24,360",Semi-Auto,"14,346",38,£145,65.7,Diesel,2.1,/ad/25228585
 C Class,2016," £16,990",Semi-Auto,"35,991",n/a,£30,64.2,Diesel,2.1,/ad/25226147
 C Class,2016," £17,990",Semi-Auto,"30,795",n/a,£30,61.4,Diesel,2.1,/ad/25448210
 C Class,2014," £14,990",Semi-Auto,"56,958",31,£30,64.2,Diesel,2.1,/ad/25249164
 C Class,2016," £15,990",Semi-Auto,"26,957",25,£30,65.7,Diesel,1.6,/ad/25225849
 C Class,2017," £16,998",Semi-Auto,"26,281",25,£30,65.7,Diesel,1.6,/ad/25171208
 C Class,2016," £21,495",Semi-Auto,"16,723",38,£125,60.1,Diesel,2.1,/ad/25426148
 C Class,2016," £20,995",Semi-Auto,"14,909",38,£30,64.2,Diesel,2.1,/ad/25304163
 C Class,2018," £20,495",Semi-Auto,"24,158",31,£145,60.1,Diesel,2.1,/ad/25410256
 C Class,2019," £24,736",Semi-Auto,"10,605",n/a,£145,64.2,Diesel,2,/ad/25190590
 C Class,2017," £21,595",Semi-Auto,"12,648",32,£145,67.3,Diesel,2.1,/ad/25377479
 C Class,2017," £21,295",Semi-Auto,"36,135",38,£30,65.7,Diesel,2.1,/ad/25376167
 C Class,2016," £19,995",Semi-Auto,"19,488",38,£30,64.2,Diesel,2.1,/ad/25382618
 C Class,2017," £23,495",Semi-Auto,"23,033",38,£30,65.7,Diesel,2.1,/ad/25191456
 C Class,2016," £15,490",Semi-Auto,"22,178",n/a,£30,65.7,Diesel,1.6,/ad/25485153
 C Class,2017," £17,000",Semi-Auto,"23,400",31,£145,64.2,Diesel,2.1,/ad/25226290
 C Class,2017," £16,402",Automatic,"22,214",n/a,£125,53.3,Petrol,2,/ad/25253646
 C Class,2019," £20,682",Automatic,"10,920",n/a,£145,64.2,Diesel,2.1,/ad/25253647
 C Class,2018," £29,232",Semi-Auto,"8,673",n/a,£145,54.3,Diesel,2,/ad/25253648
 C Class,2015," £14,698",Semi-Auto,"39,687",32,£125,52.3,Petrol,2,/ad/25369379
 C Class,2014," £14,288",Semi-Auto,"54,230",32,£30,64.2,Diesel,2.1,/ad/25410882
 C Class,2018," £18,265",Semi-Auto,"16,974",31,£145,64.2,Diesel,2.1,/ad/25196759
 C Class,2014," £15,971",Semi-Auto,"14,354",29,£125,52.3,Petrol,2,/ad/25373406
 C Class,2017," £19,465",Automatic,"35,599",32,£145,47.9,Petrol,2,/ad/25263818
 C Class,2017," £16,210",Semi-Auto,"32,632",n/a,£145  ,64.2,Diesel,2.1,/ad/25220936
 C Class,2016," £16,990",Semi-Auto,"35,394",n/a,£30,64.2,Diesel,2.1,/ad/25304021
 C Class,2017," £20,990",Semi-Auto,"19,733",32,£150,48.7,Petrol,2,/ad/25472415
 C Class,2016," £17,699",Semi-Auto,"15,511",n/a,£125,52.3,Petrol,2,/ad/25274217
 C Class,2017," £18,495",Semi-Auto,"41,857",38,£145,61.4,Diesel,2.1,/ad/25274231
 C Class,2019," £28,995",Semi-Auto,"4,099",n/a,£145,46.3,Petrol,1.5,/ad/25274245
 C Class,2016," £14,495",Automatic,"50,995",25,£30,64.2,Diesel,1.6,/ad/25211862
 C Class,2014," £13,950",Semi-Auto,"45,527",31,£20,64.2,Diesel,2.1,/ad/25295359
 C Class,2014," £12,750",Semi-Auto,"74,000",31,£30,62.8,Diesel,2.1,/ad/25482283
 C Class,2016," £19,495",Automatic,"45,907",38,£0,74.3,Hybrid,2.1,/ad/25354915
 C Class,2016," £18,995",Semi-Auto,"38,305",n/a,£30,64.2,Diesel,2.1,/ad/25355012
 C Class,2018," £19,950",Semi-Auto,"33,082",31,£145,64.2,Diesel,2.1,/ad/25257017
 C Class,2017," £19,498",Semi-Auto,"22,424",31,£30,60.1,Diesel,2.1,/ad/25188371
 C Class,2014," £16,360",Semi-Auto,"46,425",32,£30,64.2,Diesel,2.1,/ad/25226867
 C Class,2017," £16,767",Automatic,"24,425",n/a,£145,64.2,Diesel,2.1,/ad/25226874
 C Class,2014," £10,190",Semi-Auto,"62,448",31,£150,56.5,Diesel,2.1,/ad/25471823
 C Class,2018," £19,298",Semi-Auto,"39,383",n/a,n/a,134.5,Hybrid,2,/ad/25171950
 C Class,2015," £15,998",Semi-Auto,"32,023",n/a,£30,64.2,Diesel,2.1,/ad/25171971
 C Class,2016," £15,998",Semi-Auto,"25,202",25,£30,65.7,Diesel,1.6,/ad/25172972
 C Class,2017," £24,698",Semi-Auto,"28,631",33,£150,67.3,Diesel,2.1,/ad/25479327
 C Class,2016," £14,398",Semi-Auto,"29,002",n/a,£20,65.7,Diesel,2.1,/ad/25172889
 C Class,2014," £15,998",Semi-Auto,"66,140",32,£125,60.1,Diesel,2.1,/ad/25172805
 C Class,2018," £19,950",Semi-Auto,"33,082",31,£145,64.2,Diesel,2.1,/ad/25409421
 C Class,2014," £11,149",Semi-Auto,"39,173",46,£145,56.5,Diesel,2.1,/ad/25226297
 C Class,2018," £17,990",Semi-Auto,"27,000",31,£145,48.7,Petrol,2,/ad/25409636
 C Class,2017," £16,490",Semi-Auto,"17,000",n/a,£20,65.7,Diesel,2.1,/ad/25409638
 C Class,2017," £18,450",Semi-Auto,"35,000",n/a,n/a,134.5,Hybrid,2,/ad/25234170
 C Class,2015," £11,850",Semi-Auto,"39,877",n/a,£145,53.3,Diesel,2.1,/ad/25234196
 C Class,2017," £16,350",Semi-Auto,"14,893",25,£30,64.2,Diesel,1.6,/ad/25227431
 C Class,2015," £10,477",Semi-Auto,"81,816",29,£125,53.3,Petrol,2,/ad/25224021
 C Class,2018," £18,998",Semi-Auto,"15,408",31,£145,50.4,Petrol,2,/ad/25182750
 C Class,2016," £15,870",Automatic,"40,998",n/a,£30,62.8,Diesel,2.1,/ad/25229473
 C Class,2016," £16,700",Automatic,"23,539",n/a,£30,64.2,Diesel,2.1,/ad/25229480
 C Class,2017," £19,502",Semi-Auto,"37,293",n/a,£145,49.6,Petrol,2,/ad/25254061
 C Class,2019," £28,332",Automatic,"7,866",n/a,£145,56.5,Diesel,2,/ad/25254064
 C Class,2016," £17,992",Semi-Auto,"14,160",n/a,£20,64.2,Diesel,2.1,/ad/25254072
 C Class,2019," £49,280",Automatic,962,n/a,£145  ,28.5,Petrol,4,/ad/25254086
 C Class,2019," £28,810",Automatic,"2,695",n/a,£145,55.4,Diesel,2,/ad/25254087
 C Class,2019," £30,000",Automatic,"7,311",n/a,£145,44.1,Petrol,2,/ad/25254089
 C Class,2015," £17,901",Semi-Auto,"9,601",n/a,£125,52.3,Petrol,2,/ad/25425368
 C Class,2017," £19,971",Semi-Auto,"28,735",n/a,£145,58.9,Diesel,2.1,/ad/25379020
 C Class,2018," £26,281",Semi-Auto,"10,997",33,£145,67.3,Diesel,2.1,/ad/25379022
 C Class,2017," £17,791",Semi-Auto,"20,392",31,£150  ,64.2,Diesel,2.1,/ad/25468066
 C Class,2016," £16,998",Automatic,"59,208",37,£0,76.4,Hybrid,2.1,/ad/25174747
 C Class,2014," £14,498",Semi-Auto,"39,442",31,£20,64.2,Diesel,2.1,/ad/25174751
 C Class,2016," £16,998",Semi-Auto,"35,721",n/a,£30,64.2,Diesel,2.1,/ad/25179346
 C Class,2015," £16,990",Automatic,"7,976",n/a,£125,52.3,Petrol,2,/ad/25228130
 C Class,2016," £19,798",Semi-Auto,"29,643",38,£125,60.1,Diesel,2.1,/ad/25363087
 C Class,2016," £16,998",Semi-Auto,"21,967",n/a,£125,53.3,Petrol,2,/ad/25182591
 C Class,2017," £16,750",Semi-Auto,"20,000",30,£145  ,65.7,Diesel,2.1,/ad/25236517
 C Class,2015," £12,880",Semi-Auto,"32,786",30,£145,53.3,Diesel,2.1,/ad/25275235
 C Class,2017," £18,660",Semi-Auto,"23,257",n/a,£145,61.4,Diesel,2.1,/ad/25275236
 C Class,2016," £17,990",Semi-Auto,"59,625",38,£30,64.2,Diesel,2.1,/ad/25275246
 C Class,2018," £25,882",Automatic,"12,145",n/a,£145  ,58.9,Diesel,2.1,/ad/25253433
 C Class,2019," £29,046",Automatic,"5,971",n/a,£145,61.4,Diesel,2,/ad/25253436
 C Class,2019," £26,256",Semi-Auto,"14,895",n/a,£145,61.4,Diesel,2,/ad/25253440
 C Class,2017," £20,498",Semi-Auto,"5,630",25,£145,64.2,Diesel,1.6,/ad/25188685
 C Class,2013," £11,298",Semi-Auto,"37,964",33,£165,44.8,Petrol,1.6,/ad/25484560
 C Class,2017," £16,500",Semi-Auto,"14,077",30,£145,64.2,Diesel,2.1,/ad/25376238
 C Class,2014," £16,990",Semi-Auto,"40,000",28,£145,49.6,Petrol,2,/ad/25429866
 C Class,2017," £25,232",Automatic,"15,104",n/a,£145  ,58.9,Diesel,2.1,/ad/25253441
 C Class,2018," £30,022",Automatic,"6,061",n/a,£145  ,54.3,Diesel,2,/ad/25253452
 C Class,2016," £15,952",Automatic,"34,327",n/a,£20,64.2,Diesel,2.1,/ad/25253464
 C Class,2015," £15,542",Semi-Auto,"49,436",31,£30,62.8,Diesel,2.1,/ad/25253470
 C Class,2019," £39,995",Semi-Auto,"4,604",n/a,£150,29.4,Petrol,3,/ad/25460206
 C Class,2019," £25,995",Semi-Auto,"10,085",n/a,£145,56.5,Diesel,2,/ad/25385022
 C Class,2019," £26,995",Semi-Auto,"5,745",n/a,£145,44.1,Petrol,2,/ad/25403572
 C Class,2016," £17,950",Automatic,"20,005",n/a,£30,64.2,Diesel,2.1,/ad/25217963
 C Class,2017," £15,267",Manual,"25,820",n/a,£125,53.3,Petrol,2,/ad/25219791
 C Class,2016," £18,247",Automatic,"16,975",38,£0,134.5,Hybrid,2,/ad/25219792
 C Class,2016," £15,067",Manual,"21,553",25,£20,70.6,Diesel,1.6,/ad/25219840
 C Class,2015," £13,917",Automatic,"43,097",32,£125,52.3,Petrol,2,/ad/25219438
 C Class,2015," £15,990",Automatic,"26,400",32,£125,52.3,Petrol,2,/ad/25298077
 C Class,2016," £18,833",Automatic,"17,593",37,£30,64.2,Diesel,2.1,/ad/25254056
 C Class,2019," £28,980",Automatic,"8,501",n/a,£145,61.4,Diesel,2,/ad/25275972
 C Class,2020," £28,220",Semi-Auto,"4,501",n/a,£145,54.3,Diesel,1.6,/ad/25275976
 C Class,2017," £23,572",Automatic,"18,495",n/a,£150,58.9,Diesel,2.1,/ad/25477525
 C Class,2017," £14,702",Manual,"52,207",n/a,£145,53.3,Petrol,2,/ad/25393761
 C Class,2019," £20,495",Semi-Auto,"13,742",n/a,£145,61.4,Diesel,2,/ad/25403573
 C Class,2016," £18,495",Semi-Auto,"30,000",37,£0,74.3,Hybrid,2.1,/ad/25375201
 C Class,2017," £15,495",Manual,"31,070",31,£125,51.4,Petrol,2,/ad/25375202
 C Class,2017," £30,995",Automatic,"22,191",n/a,£145  ,34,Petrol,3,/ad/25375907
 C Class,2017," £25,995",Automatic,"20,875",n/a,£145,54.3,Diesel,2.1,/ad/25276064
 C Class,2019," £23,995",Semi-Auto,"15,280",n/a,£145,44.1,Petrol,1.5,/ad/25276075
 C Class,2019," £25,495",Semi-Auto,631,n/a,£145,60.1,Diesel,2.1,/ad/25276078
 C Class,2019," £26,495",Semi-Auto,"3,918",n/a,£145,56.5,Diesel,2,/ad/25276097
 C Class,2016," £17,995",Semi-Auto,"33,000",n/a,£30,61.4,Diesel,2.1,/ad/25276116
 C Class,2017," £20,981",Manual,"7,693",32,£145  ,53.3,Petrol,2,/ad/25384811
