model,year,price,transmission,mileage,fuelType,engineSize
 Focus,2019,16000,Manual,8664,Petrol,1.0
 Focus,2017,11750,Manual,8556,Petrol,1.0
 Focus,2019,15700,Manual,6238,Petrol,1.0
 Focus,2017,10000,Manual,27353,Petrol,1.0
 Focus,2019,17900,Manual,9504,Diesel,1.5
 Focus,2019,17350,Manual,4539,Diesel,1.5
 Focus,2016,11070,Manual,17975,Diesel,1.5
 Focus,2017,12591,Manual,11627,Petrol,1.0
 Focus,2017,11591,Manual,11055,Petrol,1.0
 Focus,2018,10700,Manual,22749,Petrol,1.0
 Focus,2018,14691,Manual,16364,Petrol,1.0
 Focus,2019,16090,Manual,13696,Diesel,1.5
 Focus,2017,11700,Manual,18587,Diesel,2.0
 Focus,2017,9350,Manual,28880,Petrol,1.0
 Focus,2017,15498,Manual,37989,Petrol,2.0
 Focus,2016,8298,Manual,49173,Diesel,1.5
 Focus,2015,7998,Manual,46010,Diesel,1.6
 Focus,2013,8798,Manual,63921,Petrol,2.0
 Focus,2017,15298,Manual,16480,Diesel,2.0
 Focus,2017,11998,Manual,25950,Diesel,1.5
 Focus,2019,16298,Manual,14057,Petrol,1.0
 Focus,2017,10298,Manual,20536,Petrol,1.0
 Focus,2017,18798,Manual,17691,Petrol,2.0
 Focus,2016,8330,Manual,42294,Petrol,1.0
 Focus,2016,12000,Manual,48876,Diesel,2.0
 Focus,2017,9347,Manual,35013,Diesel,1.5
 Focus,2014,8390,Manual,18680,Diesel,1.6
 Focus,2019,19741,Automatic,6750,Diesel,1.5
 Focus,2017,9470,Manual,30493,Diesel,1.5
 Focus,2018,13567,Manual,7756,Diesel,1.5
 Focus,2019,15351,Manual,13064,Petrol,1.0
 Focus,2019,15151,Manual,13591,Petrol,1.0
 Focus,2019,17520,Manual,1987,Petrol,1.0
 Focus,2017,10498,Manual,17650,Petrol,1.0
 Focus,2019,16998,Automatic,6641,Diesel,2.0
 Focus,2014,6600,Manual,45623,Petrol,1.0
 Focus,2019,15150,Manual,9567,Petrol,1.0
 Focus,2015,9495,Semi-Auto,18683,Petrol,1.6
 Focus,2015,14740,Manual,31685,Diesel,2.0
 Focus,2019,21350,Automatic,2314,Petrol,1.5
 Focus,2015,8170,Manual,42293,Diesel,1.5
 Focus,2018,10991,Manual,14000,Petrol,1.0
 Focus,2019,17691,Manual,11982,Petrol,1.0
 Focus,2017,11300,Manual,31118,Diesel,1.5
 Focus,2017,9795,Manual,19993,Petrol,1.0
 Focus,2019,15440,Manual,5800,Petrol,1.0
 Focus,2015,8150,Manual,44048,Diesel,1.5
 Focus,2017,9067,Manual,31967,Diesel,1.5
 Focus,2018,10200,Manual,19450,Petrol,1.0
 Focus,2017,10660,Manual,25453,Petrol,1.0
 Focus,2018,10500,Manual,28879,Petrol,1.0
 Focus,2019,14000,Manual,11981,Diesel,1.5
 Focus,2015,7700,Manual,47192,Diesel,1.6
 Focus,2017,15480,Manual,25894,Petrol,2.0
 Focus,2017,18930,Manual,13965,Petrol,2.0
 Focus,2018,17995,Manual,5297,Diesel,1.5
 Focus,2017,13295,Manual,60879,Diesel,2.0
 Focus,2019,16975,Manual,290,Petrol,1.0
 Focus,2015,8498,Manual,46668,Diesel,1.5
 Focus,2017,11298,Manual,29492,Diesel,1.5
 Focus,2018,17989,Manual,19653,Petrol,2.0
 Focus,2017,9995,Manual,39414,Diesel,1.5
 Focus,2018,17989,Manual,19653,Petrol,2.0
 Focus,2019,15300,Manual,12250,Petrol,1.0
 Focus,2019,15590,Manual,6,Petrol,1.0
 Focus,2016,11290,Manual,9928,Petrol,1.0
 Focus,2017,10991,Manual,25899,Petrol,1.0
 Focus,2018,12991,Manual,15623,Petrol,1.0
 Focus,2017,11291,Semi-Auto,12857,Petrol,1.0
 Focus,2015,7180,Manual,44583,Diesel,1.5
 Focus,2017,18491,Manual,18523,Petrol,2.0
 Focus,2018,11150,Manual,16709,Petrol,1.0
 Focus,2017,11190,Semi-Auto,38410,Diesel,1.5
 Focus,2017,12430,Manual,35050,Diesel,1.5
 Focus,2016,13490,Manual,35802,Petrol,2.0
 Focus,2018,18760,Manual,12935,Petrol,2.0
 Focus,2018,19327,Manual,13295,Petrol,2.0
 Focus,2019,17520,Manual,6852,Petrol,1.0
 Focus,2015,7960,Manual,20188,Diesel,1.5
 Focus,2015,8763,Manual,47799,Diesel,1.5
 Focus,2019,19000,Manual,3756,Petrol,1.0
 Focus,2019,19117,Automatic,2538,Diesel,2.0
 Focus,2019,20100,Manual,4062,Diesel,2.0
 Focus,2019,16998,Manual,23178,Petrol,1.0
 Focus,2018,13140,Manual,12583,Diesel,1.5
 Focus,2019,15400,Manual,5068,Petrol,1.0
 Focus,2019,14450,Manual,7952,Petrol,1.0
 Focus,2019,14240,Manual,7429,Petrol,1.0
 Focus,2019,15580,Manual,16052,Diesel,1.5
 Focus,2014,7160,Manual,40736,Diesel,1.6
 Focus,2018,16991,Manual,7223,Petrol,1.0
 Focus,2019,17991,Manual,4976,Petrol,1.0
 Focus,2019,17000,Manual,4920,Diesel,1.5
 Focus,2017,9498,Manual,50875,Diesel,1.5
 Focus,2019,15298,Automatic,13312,Petrol,1.0
 Focus,2019,17498,Manual,11453,Petrol,1.0
 Focus,2018,11491,Manual,36461,Diesel,1.5
 Focus,2015,7790,Manual,48503,Diesel,1.6
 Focus,2017,15610,Manual,26499,Diesel,2.0
 Focus,2019,16420,Automatic,10554,Petrol,1.5
 Focus,2019,18300,Automatic,5800,Petrol,1.5
 Focus,2019,19980,Manual,6966,Petrol,1.5
 Focus,2017,17495,Automatic,13682,Diesel,2.0
 Focus,2017,13850,Manual,40500,Diesel,2.0
 Focus,2017,18750,Manual,10080,Petrol,2.0
 Focus,2018,12000,Manual,12547,Petrol,1.0
 Focus,2019,17520,Manual,5000,Petrol,1.0
 Focus,2019,17520,Manual,3214,Petrol,1.0
 Focus,2016,8798,Manual,43101,Diesel,1.5
 Focus,2019,16998,Manual,21480,Petrol,1.0
 Focus,2019,16298,Automatic,12029,Petrol,1.0
 Focus,2019,19498,Automatic,6621,Diesel,2.0
 Focus,2016,14795,Manual,26000,Diesel,2.0
 Focus,2015,7120,Manual,56561,Diesel,1.5
 Focus,2018,19995,Manual,12195,Petrol,2.0
 Focus,2018,15250,Manual,21500,Diesel,1.5
 Focus,2017,12998,Manual,7095,Petrol,1.5
 Focus,2018,16998,Manual,31925,Diesel,2.0
 Focus,2018,12998,Manual,15123,Diesel,1.5
 Focus,2017,10998,Manual,28434,Diesel,1.5
 Focus,2017,9998,Manual,27014,Petrol,1.0
 Focus,2017,12498,Manual,12705,Petrol,1.0
 Focus,2018,13000,Manual,15462,Petrol,1.0
 Focus,2017,11500,Manual,22241,Petrol,1.0
 Focus,2018,11300,Manual,13673,Petrol,1.0
 Focus,2019,27995,Manual,7725,Petrol,2.3
 Focus,2018,18500,Manual,12135,Diesel,2.0
 Focus,2017,15750,Manual,34980,Petrol,2.0
 Focus,2018,17250,Manual,24185,Petrol,2.0
 Focus,2019,18900,Automatic,9022,Petrol,1.0
 Focus,2017,10250,Manual,18421,Petrol,1.0
 Focus,2016,8000,Manual,58774,Diesel,1.5
 Focus,2018,15000,Manual,16495,Diesel,1.5
 Focus,2018,12000,Manual,18952,Diesel,1.5
 Focus,2017,17000,Manual,26041,Diesel,2.0
 Focus,2018,18838,Manual,13339,Diesel,2.0
 Focus,2017,17500,Manual,21752,Petrol,2.0
 Focus,2017,10468,Manual,13076,Petrol,1.0
 Focus,2018,11618,Manual,10000,Petrol,1.0
 Focus,2016,11999,Manual,15002,Petrol,1.5
 Focus,2018,15395,Manual,9129,Petrol,1.0
 Focus,2016,25000,Manual,10008,Petrol,2.3
 Focus,2016,13000,Manual,37605,Diesel,2.0
 Focus,2017,10500,Manual,28244,Diesel,1.5
 Focus,2017,10750,Manual,35629,Petrol,1.0
 Focus,2016,16998,Manual,16018,Petrol,2.0
 Focus,2019,16500,Manual,11958,Diesel,1.5
 Focus,2018,17750,Automatic,11321,Diesel,1.5
 Focus,2019,16000,Manual,3132,Diesel,1.5
 Focus,2015,8500,Manual,39580,Diesel,1.5
 Focus,2015,8000,Manual,44429,Diesel,1.5
 Focus,2013,6800,Manual,20600,Petrol,1.6
 Focus,2018,13600,Manual,16960,Petrol,1.0
 Focus,2019,29495,Manual,4430,Petrol,2.3
 Focus,2017,10998,Manual,18291,Diesel,1.5
 Focus,2019,16998,Manual,14907,Petrol,1.0
 Focus,2018,11691,Manual,13159,Petrol,1.0
 Focus,2018,13998,Automatic,14236,Petrol,1.0
 Focus,2019,17530,Automatic,7648,Petrol,1.5
 Focus,2018,19500,Manual,9758,Petrol,2.0
 Focus,2016,9690,Manual,27708,Petrol,1.0
 Focus,2019,15495,Manual,17325,Petrol,1.0
 Focus,2019,14495,Manual,8131,Petrol,1.0
 Focus,2019,17995,Manual,11496,Diesel,2.0
 Focus,2019,15995,Manual,12563,Petrol,1.0
 Focus,2017,11498,Manual,22115,Diesel,1.5
 Focus,2015,8395,Manual,58500,Diesel,1.5
 Focus,2019,14490,Manual,6384,Petrol,1.0
 Focus,2019,14530,Manual,4398,Petrol,1.0
 Focus,2019,14590,Manual,3648,Petrol,1.0
 Focus,2015,8990,Manual,34998,Diesel,1.5
 Focus,2017,12240,Automatic,15540,Petrol,1.5
 Focus,2017,11591,Manual,7612,Petrol,1.0
 Focus,2018,11460,Manual,21742,Petrol,1.0
 Focus,2017,10620,Manual,18385,Diesel,1.5
 Focus,2016,8080,Manual,57894,Diesel,1.5
 Focus,2017,10698,Manual,32701,Diesel,1.5
 Focus,2015,7998,Manual,46155,Diesel,1.6
 Focus,2014,5998,Manual,61889,Petrol,1.0
 Focus,2019,16920,Manual,4596,Diesel,1.5
 Focus,2018,13691,Manual,12603,Petrol,1.0
 Focus,2015,9991,Manual,28351,Diesel,1.5
 Focus,2016,10300,Manual,21117,Petrol,1.0
 Focus,2018,18520,Manual,11958,Petrol,2.0
 Focus,2015,8998,Manual,37750,Diesel,1.6
 Focus,2015,8570,Manual,29850,Petrol,1.0
 Focus,2017,18807,Manual,11674,Petrol,2.0
 Focus,2014,5991,Manual,57180,Petrol,1.0
 Focus,2015,6991,Manual,45123,Petrol,1.0
 Focus,2017,10498,Semi-Auto,26501,Petrol,1.6
 Focus,2013,6498,Manual,65297,Diesel,1.6
 Focus,2017,10882,Manual,12094,Petrol,1.0
 Focus,2019,16000,Manual,5000,Petrol,1.0
 Focus,2019,16500,Manual,5910,Petrol,1.5
 Focus,2017,15995,Manual,26929,Diesel,2.0
 Focus,2019,16798,Manual,13691,Petrol,1.0
 Focus,2017,18498,Manual,12096,Petrol,2.0
 Focus,2016,15698,Manual,42060,Petrol,2.0
 Focus,2015,7998,Manual,61904,Diesel,1.5
 Focus,2016,9498,Manual,34913,Diesel,1.5
 Focus,2019,14698,Manual,10812,Diesel,1.5
 Focus,2019,16998,Automatic,16919,Petrol,1.0
 Focus,2015,8998,Manual,10172,Petrol,1.0
 Focus,2017,11498,Semi-Auto,23361,Petrol,1.0
 Focus,2017,11498,Manual,27307,Petrol,1.0
 Focus,2018,13950,Manual,22188,Petrol,1.0
 Focus,2015,7498,Manual,54701,Diesel,1.6
 Focus,2016,8798,Manual,46325,Diesel,1.5
 Focus,2019,18998,Automatic,8479,Diesel,2.0
 Focus,2015,7795,Semi-Auto,30000,Petrol,1.6
 Focus,2019,15995,Manual,8496,Petrol,1.0
 Focus,2018,18995,Manual,5988,Petrol,2.0
 Focus,2017,15500,Manual,15889,Petrol,2.0
 Focus,2018,12995,Manual,10727,Petrol,1.0
 Focus,2019,13998,Manual,9314,Petrol,1.0
 Focus,2017,16698,Manual,27542,Diesel,2.0
 Focus,2014,5798,Manual,55246,Diesel,1.6
 Focus,2019,18998,Manual,2494,Petrol,1.5
 Focus,2019,16498,Manual,6619,Diesel,2.0
 Focus,2018,13250,Manual,13090,Petrol,1.0
 Focus,2017,11795,Manual,25069,Diesel,1.5
 Focus,2014,5490,Semi-Auto,71445,Petrol,1.6
 Focus,2016,7490,Manual,62398,Diesel,1.5
 Focus,2013,6490,Manual,30869,Diesel,1.6
 Focus,2018,18490,Manual,11541,Petrol,2.0
 Focus,2019,24990,Manual,8455,Petrol,2.3
 Focus,2019,24990,Manual,4380,Petrol,2.3
 Focus,2018,13290,Manual,9459,Petrol,1.0
 Focus,2019,15790,Manual,8422,Petrol,1.0
 Focus,2019,18998,Automatic,7766,Diesel,2.0
 Focus,2019,16998,Manual,18274,Petrol,1.0
 Focus,2016,10498,Manual,25458,Diesel,1.5
 Focus,2017,13498,Manual,27491,Petrol,1.0
 Focus,2017,12798,Manual,18632,Diesel,1.5
 Focus,2015,8198,Manual,22811,Petrol,1.0
 Focus,2017,16498,Manual,19097,Diesel,2.0
 Focus,2014,6495,Manual,43000,Petrol,1.0
 Focus,2019,15500,Manual,3380,Petrol,1.0
 Focus,2017,10250,Manual,53457,Diesel,1.5
 Focus,2019,22498,Manual,9,Diesel,1.5
 Focus,2017,9698,Manual,23764,Petrol,1.0
 Focus,2018,25998,Manual,13847,Petrol,1.0
 Focus,2018,18498,Manual,26904,Diesel,2.0
 Focus,2019,17990,Manual,4967,Petrol,1.0
 Focus,2017,12390,Semi-Auto,26482,Diesel,1.5
 Focus,2016,16700,Manual,9000,Diesel,2.0
 Focus,2019,14490,Manual,8274,Petrol,1.0
 Focus,2018,18500,Manual,5297,Diesel,1.5
 Focus,2018,11300,Manual,28271,Petrol,1.0
 Focus,2017,11998,Manual,14032,Diesel,1.5
 Focus,2017,11698,Manual,24706,Diesel,1.5
 Focus,2018,16998,Manual,18678,Diesel,1.5
 Focus,2017,12698,Manual,15619,Diesel,1.5
 Focus,2019,16998,Manual,12526,Petrol,1.0
 Focus,2017,10498,Manual,30589,Diesel,1.5
 Focus,2017,12698,Semi-Auto,5715,Petrol,1.0
 Focus,2018,14998,Manual,9712,Petrol,1.0
 Focus,2019,26698,Manual,3498,Diesel,2.0
 Focus,2019,17698,Manual,6543,Petrol,1.0
 Focus,2018,14495,Manual,9700,Petrol,1.0
 Focus,2016,7995,Manual,36500,Petrol,1.0
 Focus,2020,21490,Manual,295,Petrol,1.0
 Focus,2019,19990,Manual,2280,Diesel,1.5
 Focus,2013,9990,Manual,51097,Petrol,2.0
 Focus,2016,8990,Manual,39000,Diesel,1.5
 Focus,2016,15950,Manual,27000,Petrol,2.0
 Focus,2018,19500,Manual,6112,Petrol,2.0
 Focus,2018,17400,Semi-Auto,21900,Diesel,2.0
 Focus,2015,8000,Manual,49327,Petrol,1.0
 Focus,2017,9998,Manual,28534,Diesel,1.5
 Focus,2018,14598,Manual,6194,Petrol,1.0
 Focus,2018,16998,Manual,21284,Diesel,1.5
 Focus,2016,13798,Manual,24123,Diesel,2.0
 Focus,2017,11998,Manual,20758,Diesel,1.5
 Focus,2019,17498,Automatic,13743,Petrol,1.0
 Focus,2015,8498,Manual,46894,Diesel,1.5
 Focus,2016,9698,Manual,28648,Diesel,1.5
 Focus,2018,12998,Manual,18661,Petrol,1.0
 Focus,2018,13998,Manual,11287,Petrol,1.0
 Focus,2016,16498,Manual,23599,Petrol,2.0
 Focus,2015,8998,Manual,49105,Diesel,1.5
 Focus,2018,19998,Manual,12234,Petrol,2.0
 Focus,2018,12898,Manual,22015,Petrol,1.0
 Focus,2017,12400,Manual,26719,Diesel,1.5
 Focus,2020,21000,Manual,52,Petrol,1.0
 Focus,2017,9995,Manual,20102,Petrol,1.0
 Focus,2016,14998,Manual,23589,Diesel,2.0
 Focus,2019,18498,Manual,2369,Petrol,1.0
 Focus,2015,8495,Semi-Auto,36000,Petrol,1.6
 Focus,2015,12695,Manual,32659,Diesel,2.0
 Focus,2019,17495,Manual,6800,Petrol,1.0
 Focus,2016,8450,Manual,45444,Diesel,1.5
 Focus,2017,11950,Semi-Auto,12739,Petrol,1.0
 Focus,2018,19950,Manual,5988,Petrol,2.0
 Focus,2017,12498,Manual,18812,Diesel,1.5
 Focus,2018,16298,Automatic,7097,Diesel,2.0
 Focus,2017,12998,Manual,25279,Diesel,1.5
 Focus,2017,9698,Manual,34371,Diesel,1.5
 Focus,2019,16498,Automatic,12245,Petrol,1.0
 Focus,2019,16998,Manual,11651,Petrol,1.0
 Focus,2017,12498,Manual,16549,Diesel,1.5
 Focus,2019,19498,Automatic,4551,Diesel,2.0
 Focus,2017,13298,Automatic,12912,Petrol,1.5
 Focus,2019,13998,Manual,18114,Petrol,1.0
 Focus,2019,16498,Manual,9557,Petrol,1.0
 Focus,2019,25250,Manual,6137,Petrol,2.3
 Focus,2018,16950,Manual,2684,Petrol,2.0
 Focus,2018,14250,Manual,11591,Petrol,1.0
 Focus,2017,10950,Manual,31079,Diesel,1.5
 Focus,2019,15888,Manual,2445,Petrol,1.0
 Focus,2019,16495,Manual,7137,Petrol,1.0
 Focus,2015,11995,Manual,43393,Diesel,2.0
 Focus,2019,15798,Manual,13677,Petrol,1.0
 Focus,2019,16598,Automatic,11256,Petrol,1.0
 Focus,2017,9298,Manual,30987,Petrol,1.0
 Focus,2017,16998,Manual,29068,Diesel,2.0
 Focus,2017,11498,Manual,22213,Diesel,1.5
 Focus,2017,10598,Manual,14212,Petrol,1.0
 Focus,2017,12498,Manual,20554,Diesel,1.5
 Focus,2015,9495,Manual,23583,Petrol,1.0
 Focus,2017,12495,Semi-Auto,22354,Diesel,2.0
 Focus,2013,5390,Manual,60326,Diesel,1.6
 Focus,2019,16498,Automatic,12368,Diesel,1.5
 Focus,2017,18698,Manual,14087,Petrol,2.0
 Focus,2018,12670,Manual,7162,Petrol,1.0
 Focus,2019,19490,Manual,2000,Petrol,1.0
 Focus,2019,15798,Manual,11614,Petrol,1.0
 Focus,2019,16998,Manual,12926,Petrol,1.0
 Focus,2016,9280,Manual,30150,Diesel,1.5
 Focus,2014,12046,Manual,48254,Petrol,2.0
 Focus,2018,18991,Manual,19460,Diesel,2.0
 Focus,2018,11980,Semi-Auto,30898,Petrol,1.0
 Focus,2017,17298,Manual,10044,Diesel,2.0
 Focus,2018,18998,Manual,19725,Diesel,2.0
 Focus,2017,11998,Manual,9038,Diesel,1.5
 Focus,2016,8498,Manual,38313,Petrol,1.0
 Focus,2014,7298,Manual,52544,Diesel,1.6
 Focus,2019,16798,Manual,17998,Petrol,1.0
 Focus,2015,7050,Manual,70672,Diesel,1.5
 Focus,2016,8370,Manual,43924,Petrol,1.0
 Focus,2018,14998,Manual,10306,Petrol,1.0
 Focus,2016,8980,Manual,56000,Diesel,1.5
 Focus,2017,10050,Manual,36789,Diesel,1.5
 Focus,2015,12500,Manual,40310,Petrol,2.0
 Focus,2018,13180,Semi-Auto,19065,Diesel,1.5
 Focus,2015,8160,Manual,63117,Diesel,1.5
 Focus,2016,9157,Manual,9971,Petrol,1.0
 Focus,2017,16730,Manual,16447,Diesel,2.0
 Focus,2019,19298,Automatic,2997,Diesel,2.0
 Focus,2019,16998,Manual,18875,Petrol,1.0
 Focus,2019,14498,Manual,13235,Petrol,1.0
 Focus,2019,16598,Automatic,12560,Petrol,1.0
 Focus,2019,16998,Manual,21277,Petrol,1.0
 Focus,2019,17298,Manual,12142,Petrol,1.0
 Focus,2013,5971,Manual,73411,Diesel,1.6
 Focus,2016,8667,Manual,47832,Diesel,1.5
 Focus,2017,9000,Manual,41482,Diesel,1.5
 Focus,2019,19725,Manual,3309,Diesel,1.5
 Focus,2016,10170,Manual,36563,Petrol,1.0
 Focus,2018,19690,Manual,16000,Petrol,2.0
 Focus,2015,12940,Manual,33000,Diesel,2.0
 Focus,2017,11500,Semi-Auto,19386,Petrol,1.0
 Focus,2019,15950,Manual,11507,Petrol,1.0
 Focus,2017,9980,Manual,27700,Petrol,1.0
 Focus,2015,13690,Manual,23117,Petrol,2.0
 Focus,2017,12890,Manual,14509,Petrol,1.0
 Focus,2017,19320,Manual,11909,Petrol,2.0
 Focus,2019,19298,Automatic,5689,Diesel,1.5
 Focus,2019,22998,Automatic,7030,Diesel,1.5
 Focus,2017,17298,Manual,9463,Petrol,2.0
 Focus,2016,8999,Manual,36873,Diesel,1.5
 Focus,2017,10500,Manual,31350,Diesel,1.5
 Focus,2018,26499,Manual,26500,Petrol,2.3
 Focus,2017,12980,Manual,11600,Petrol,1.5
 Focus,2016,10699,Manual,9027,Petrol,1.0
 Focus,2017,9998,Manual,46011,Diesel,1.5
 Focus,2017,15798,Manual,38199,Diesel,2.0
 Focus,2018,13498,Manual,12726,Petrol,1.5
 Focus,2019,23695,Automatic,3541,Diesel,1.5
 Focus,2019,20498,Automatic,9987,Diesel,1.5
 Focus,2019,16998,Manual,13998,Petrol,1.0
 Focus,2018,12590,Manual,29440,Diesel,1.5
 Focus,2018,13220,Manual,9812,Petrol,1.0
 Focus,2019,16090,Manual,5473,Petrol,1.0
 Focus,2013,6500,Manual,71250,Diesel,1.6
 Focus,2017,11000,Manual,28840,Petrol,1.0
 Focus,2015,8682,Manual,35938,Petrol,1.0
 Focus,2017,15612,Manual,24421,Diesel,2.0
 Focus,2017,17252,Manual,15834,Petrol,2.0
 Focus,2015,9362,Manual,45588,Petrol,1.0
 Focus,2015,9462,Manual,25612,Petrol,1.0
 Focus,2018,12090,Automatic,12279,Petrol,1.0
 Focus,2018,14480,Manual,13807,Petrol,1.0
 Focus,2016,10660,Manual,18560,Diesel,1.5
 Focus,2019,20391,Automatic,6050,Petrol,1.0
 Focus,2017,17547,Manual,12675,Petrol,2.0
 Focus,2019,16600,Manual,12500,Diesel,1.5
 Focus,2017,9500,Manual,25887,Diesel,1.5
 Focus,2017,15187,Manual,17981,Diesel,2.0
 Focus,2015,12499,Manual,44300,Diesel,2.0
 Focus,2016,15200,Manual,15440,Diesel,2.0
 Focus,2016,9463,Manual,39275,Diesel,1.5
 Focus,2014,6590,Manual,56557,Diesel,1.6
 Focus,2017,12360,Manual,15311,Diesel,1.5
 Focus,2013,6995,Manual,37557,Petrol,1.0
 Focus,2017,13000,Manual,22997,Petrol,1.5
 Focus,2016,15500,Manual,13036,Petrol,2.0
 Focus,2015,7690,Manual,46306,Petrol,1.0
 Focus,2018,17891,Manual,14384,Petrol,2.0
 Focus,2019,16970,Manual,5922,Diesel,1.5
 Focus,2019,16780,Manual,3075,Petrol,1.0
 Focus,2019,17520,Manual,2679,Petrol,1.0
 Focus,2013,5991,Manual,53080,Petrol,1.0
 Focus,2016,11330,Manual,24903,Petrol,1.5
 Focus,2019,15950,Manual,3333,Diesel,1.5
 Focus,2019,17190,Manual,6744,Petrol,1.0
 Focus,2019,16770,Manual,3200,Petrol,1.0
 Focus,2015,8490,Manual,48547,Diesel,1.5
 Focus,2019,18990,Manual,8197,Petrol,1.0
 Focus,2016,10000,Manual,39417,Diesel,1.5
 Focus,2019,16200,Automatic,9790,Petrol,1.0
 Focus,2017,12100,Manual,12548,Petrol,1.0
 Focus,2016,14950,Manual,13820,Petrol,2.0
 Focus,2016,9495,Manual,28740,Diesel,1.5
 Focus,2015,8490,Manual,38957,Petrol,1.0
 Focus,2019,17350,Manual,2931,Petrol,1.0
 Focus,2019,19090,Manual,2480,Petrol,1.0
 Focus,2019,15410,Manual,6500,Petrol,1.0
 Focus,2019,14890,Manual,11867,Petrol,1.0
 Focus,2019,18600,Automatic,10855,Diesel,1.5
 Focus,2019,15660,Manual,8387,Diesel,1.5
 Focus,2019,15530,Manual,16778,Diesel,1.5
 Focus,2017,16370,Manual,9717,Petrol,2.0
 Focus,2018,13298,Manual,13905,Petrol,1.0
 Focus,2018,13698,Manual,12502,Diesel,1.5
 Focus,2018,11998,Manual,20932,Diesel,1.5
 Focus,2018,13600,Manual,13144,Petrol,1.0
 Focus,2018,11341,Manual,18256,Petrol,1.0
 Focus,2019,16770,Manual,12942,Diesel,1.5
 Focus,2017,10990,Manual,21554,Petrol,1.0
 Focus,2018,14591,Manual,37880,Petrol,1.0
 Focus,2016,9999,Manual,27977,Diesel,1.5
 Focus,2017,9999,Manual,47311,Diesel,1.5
 Focus,2014,8000,Manual,47911,Diesel,1.6
 Focus,2017,15877,Manual,40454,Diesel,2.0
 Focus,2019,17000,Manual,3745,Petrol,1.0
 Focus,2017,10000,Manual,49904,Diesel,1.5
 Focus,2016,16810,Manual,20841,Petrol,2.0
 Focus,2019,18000,Manual,14184,Petrol,1.5
 Focus,2018,13300,Manual,30098,Diesel,1.5
 Focus,2018,14120,Manual,17708,Diesel,1.5
 Focus,2017,9000,Manual,44148,Diesel,1.5
 Focus,2017,13750,Manual,26275,Petrol,2.0
 Focus,2017,10178,Manual,19325,Diesel,1.5
 Focus,2017,10995,Manual,43578,Diesel,1.5
 Focus,2016,9275,Manual,44139,Diesel,1.5
 Focus,2018,11991,Manual,24174,Diesel,1.5
 Focus,2018,15771,Manual,48905,Diesel,2.0
 Focus,2019,18791,Automatic,1704,Petrol,1.5
 Focus,2013,7495,Manual,38537,Diesel,1.6
 Focus,2014,8495,Manual,46042,Petrol,1.0
 Focus,2015,8000,Manual,40253,Petrol,1.0
 Focus,2018,13500,Manual,10111,Petrol,1.0
 Focus,2016,16250,Manual,13036,Petrol,2.0
 Focus,2017,10465,Manual,16000,Petrol,1.0
 Focus,2019,16991,Manual,8735,Petrol,1.0
 Focus,2019,15791,Manual,12624,Petrol,1.0
 Focus,2016,8691,Manual,46038,Diesel,1.5
 Focus,2019,19780,Automatic,9605,Diesel,1.5
 Focus,2018,11991,Manual,20595,Diesel,1.5
 Focus,2014,5700,Manual,68343,Diesel,1.6
 Focus,2019,17200,Automatic,2952,Petrol,1.0
 Focus,2017,12091,Manual,25250,Diesel,1.5
 Focus,2019,19160,Automatic,3418,Diesel,1.5
 Focus,2019,17998,Manual,23521,Petrol,1.0
 Focus,2014,6991,Manual,40155,Petrol,1.0
 Focus,2019,17520,Manual,151,Petrol,1.0
 Focus,2019,17520,Manual,4835,Petrol,1.0
 Focus,2019,17520,Manual,151,Petrol,1.0
 Focus,2019,17290,Manual,4987,Petrol,1.0
 Focus,2016,13480,Manual,26008,Diesel,2.0
 Focus,2018,12190,Manual,32340,Diesel,1.5
 Focus,2014,6991,Manual,48460,Petrol,1.0
 Focus,2018,16460,Manual,19800,Petrol,2.0
 Focus,2019,16481,Manual,11407,Diesel,1.5
 Focus,2018,10491,Manual,30370,Petrol,1.0
 Focus,2019,17480,Manual,4213,Petrol,1.0
 Focus,2019,17480,Manual,4286,Petrol,1.0
 Focus,2015,8662,Semi-Auto,32407,Petrol,1.6
 Focus,2019,16798,Manual,13415,Petrol,1.0
 Focus,2018,12298,Manual,27494,Petrol,1.0
 Focus,2018,17500,Manual,17280,Diesel,2.0
 Focus,2016,12495,Manual,25661,Petrol,1.5
 Focus,2019,18875,Automatic,1137,Petrol,1.5
 Focus,2019,18000,Automatic,5770,Diesel,2.0
 Focus,2020,18611,Automatic,293,Diesel,1.5
 Focus,2019,17498,Manual,14074,Diesel,1.5
 Focus,2017,9998,Manual,30605,Diesel,1.5
 Focus,2019,18798,Manual,5015,Diesel,2.0
 Focus,2017,10490,Semi-Auto,47018,Petrol,1.0
 Focus,2014,7470,Manual,50039,Petrol,1.0
 Focus,2013,5840,Manual,58804,Diesel,1.6
 Focus,2018,10870,Manual,19862,Petrol,1.0
 Focus,2017,11000,Manual,50940,Diesel,1.5
 Focus,2015,6999,Manual,63259,Petrol,1.0
 Focus,2017,17695,Manual,7782,Petrol,2.0
 Focus,2017,11298,Manual,26781,Petrol,1.0
 Focus,2017,9698,Manual,42148,Petrol,1.0
 Focus,2017,10498,Manual,22627,Diesel,1.5
 Focus,2018,19998,Manual,16882,Petrol,2.0
 Focus,2017,11298,Manual,22973,Diesel,1.5
 Focus,2017,17450,Manual,15116,Petrol,2.0
 Focus,2019,19995,Manual,1600,Petrol,1.0
