model,year,price,transmission,mileage,fuelType,engineSize
 C Class,2017,18450,Semi-Auto,35000,Hybrid,2.0
 C Class,2015,11850,Semi-Auto,39877,Diesel,2.1
 C Class,2017,16350,Semi-Auto,14893,Diesel,1.6
 C Class,2015,10477,Semi-Auto,81816,Petrol,2.0
 C Class,2018,18998,Semi-Auto,15408,Petrol,2.0
 C Class,2016,15870,Automatic,40998,Diesel,2.1
 C Class,2016,16700,Automatic,23539,Diesel,2.1
 C Class,2017,19502,Semi-Auto,37293,Petrol,2.0
 C Class,2019,28332,Automatic,7866,Diesel,2.0
 C Class,2016,17992,Semi-Auto,14160,Diesel,2.1
 C Class,2019,49280,Automatic,962,Petrol,4.0
 C Class,2019,28810,Automatic,2695,Diesel,2.0
 C Class,2019,30000,Automatic,7311,Petrol,2.0
 C Class,2015,17901,Semi-Auto,9601,Petrol,2.0
 C Class,2017,19971,Semi-Auto,28735,Diesel,2.1
 C Class,2018,26281,Semi-Auto,10997,Diesel,2.1
 C Class,2017,17791,Semi-Auto,20392,Diesel,2.1
 C Class,2016,16998,Automatic,59208,Hybrid,2.1
 C Class,2014,14498,Semi-Auto,39442,Diesel,2.1
 C Class,2016,16998,Semi-Auto,35721,Diesel,2.1
 C Class,2015,16990,Automatic,7976,Petrol,2.0
 C Class,2016,19798,Semi-Auto,29643,Diesel,2.1
 C Class,2016,16998,Semi-Auto,21967,Petrol,2.0
 C Class,2017,16750,Semi-Auto,20000,Diesel,2.1
 C Class,2015,12880,Semi-Auto,32786,Diesel,2.1
 C Class,2017,18660,Semi-Auto,23257,Diesel,2.1
 C Class,2016,17990,Semi-Auto,59625,Diesel,2.1
 C Class,2018,25882,Automatic,12145,Diesel,2.1
 C Class,2019,29046,Automatic,5971,Diesel,2.0
 C Class,2019,26256,Semi-Auto,14895,Diesel,2.0
 C Class,2017,20498,Semi-Auto,5630,Diesel,1.6
 C Class,2013,11298,Semi-Auto,37964,Petrol,1.6
 C Class,2017,16500,Semi-Auto,14077,Diesel,2.1
 C Class,2014,16990,Semi-Auto,40000,Petrol,2.0
 C Class,2017,25232,Automatic,15104,Diesel,2.1
 C Class,2018,30022,Automatic,6061,Diesel,2.0
 C Class,2016,15952,Automatic,34327,Diesel,2.1
 C Class,2015,15542,Semi-Auto,49436,Diesel,2.1
 C Class,2019,39995,Semi-Auto,4604,Petrol,3.0
 C Class,2019,25995,Semi-Auto,10085,Diesel,2.0
 C Class,2019,26995,Semi-Auto,5745,Petrol,2.0
 C Class,2016,17950,Automatic,20005,Diesel,2.1
 C Class,2017,15267,Manual,25820,Petrol,2.0
 C Class,2016,18247,Automatic,16975,Hybrid,2.0
 C Class,2016,15067,Manual,21553,Diesel,1.6
 C Class,2015,13917,Automatic,43097,Petrol,2.0
 C Class,2015,15990,Automatic,26400,Petrol,2.0
 C Class,2016,18833,Automatic,17593,Diesel,2.1
 C Class,2019,28980,Automatic,8501,Diesel,2.0
 C Class,2020,28220,Semi-Auto,4501,Diesel,1.6
 C Class,2017,23572,Automatic,18495,Diesel,2.1
 C Class,2017,14702,Manual,52207,Petrol,2.0
 C Class,2019,20495,Semi-Auto,13742,Diesel,2.0
 C Class,2016,18495,Semi-Auto,30000,Hybrid,2.1
 C Class,2017,15495,Manual,31070,Petrol,2.0
 C Class,2017,30995,Automatic,22191,Petrol,3.0
 C Class,2017,25995,Automatic,20875,Diesel,2.1
 C Class,2019,23995,Semi-Auto,15280,Petrol,1.5
 C Class,2019,25495,Semi-Auto,631,Diesel,2.1
 C Class,2019,26495,Semi-Auto,3918,Diesel,2.0
 C Class,2016,17995,Semi-Auto,33000,Diesel,2.1
 C Class,2017,20981,Manual,7693,Petrol,2.0
 C Class,2019,33530,Automatic,6780,Petrol,3.0
 C Class,2017,22532,Semi-Auto,20150,Petrol,2.0
 C Class,2019,27036,Automatic,10415,Diesel,2.0
 C Class,2019,30236,Automatic,7831,Petrol,2.0
 C Class,2018,25298,Semi-Auto,8702,Petrol,2.0
 C Class,2017,25498,Automatic,6067,Diesel,2.1
 C Class,2016,21698,Semi-Auto,15804,Hybrid,2.0
 C Class,2015,15790,Semi-Auto,19830,Petrol,2.0
 C Class,2017,33000,Semi-Auto,10439,Petrol,3.0
 C Class,2016,16998,Semi-Auto,13795,Diesel,1.6
 C Class,2017,20612,Semi-Auto,27526,Diesel,2.1
 C Class,2016,18211,Semi-Auto,16206,Diesel,2.1
 C Class,2019,49780,Automatic,5654,Petrol,4.0
 C Class,2016,26495,Semi-Auto,22456,Petrol,3.0
 C Class,2017,20680,Semi-Auto,22486,Diesel,2.1
 C Class,2017,16299,Automatic,30612,Diesel,2.1
 C Class,2019,27998,Semi-Auto,10134,Diesel,2.0
 C Class,2017,18240,Semi-Auto,44118,Hybrid,2.0
 C Class,2017,22792,Semi-Auto,11163,Petrol,2.0
 C Class,2019,24000,Semi-Auto,7286,Petrol,1.5
 C Class,2019,30980,Semi-Auto,3402,Petrol,1.5
 C Class,2017,18231,Semi-Auto,20185,Petrol,2.0
 C Class,2014,14601,Semi-Auto,60000,Diesel,2.1
 C Class,2019,28887,Automatic,9985,Diesel,2.0
 C Class,2018,23247,Automatic,10137,Diesel,2.1
 C Class,2017,22720,Automatic,14161,Diesel,2.1
 C Class,2017,18115,Semi-Auto,20846,Petrol,2.0
 C Class,2019,28429,Semi-Auto,5866,Diesel,1.6
 C Class,2020,32480,Semi-Auto,16,Diesel,2.0
 C Class,2019,41500,Semi-Auto,3805,Petrol,3.0
 C Class,2016,20480,Semi-Auto,20169,Diesel,2.1
 C Class,2016,21000,Semi-Auto,22156,Diesel,2.1
 C Class,2019,45980,Semi-Auto,3830,Petrol,3.0
 C Class,2019,20980,Semi-Auto,4908,Petrol,1.5
 C Class,2016,19750,Semi-Auto,25000,Diesel,2.1
 C Class,2020,39995,Semi-Auto,5000,Petrol,1.5
 C Class,2020,37995,Semi-Auto,5000,Petrol,1.5
 C Class,2020,69995,Semi-Auto,250,Petrol,4.0
 C Class,2020,31995,Semi-Auto,5000,Diesel,1.6
 C Class,2019,38995,Semi-Auto,12357,Petrol,3.0
 C Class,2019,59995,Semi-Auto,1400,Petrol,4.0
 C Class,2017,15280,Manual,27832,Diesel,1.6
 C Class,2017,35420,Semi-Auto,24057,Petrol,4.0
 C Class,2017,17980,Semi-Auto,38609,Diesel,2.1
 C Class,2016,16890,Semi-Auto,60677,Diesel,2.1
 C Class,2020,36990,Semi-Auto,2151,Petrol,2.0
 C Class,2016,14750,Automatic,28612,Diesel,2.1
 C Class,2016,20365,Semi-Auto,21430,Petrol,2.0
 C Class,2016,21505,Automatic,16703,Diesel,2.1
 C Class,2018,24791,Semi-Auto,16052,Petrol,2.0
 C Class,2015,16581,Semi-Auto,23985,Diesel,2.1
 C Class,2019,27810,Automatic,6621,Diesel,2.0
 C Class,2018,28750,Automatic,7140,Diesel,2.0
 C Class,2017,26790,Automatic,4910,Petrol,2.0
 C Class,2016,17981,Semi-Auto,10581,Diesel,1.6
 C Class,2019,29890,Automatic,1646,Petrol,2.0
 C Class,2019,24980,Automatic,15000,Diesel,1.6
 C Class,2015,19990,Semi-Auto,12469,Diesel,2.1
 C Class,2019,25980,Semi-Auto,13624,Petrol,1.5
 C Class,2019,24980,Semi-Auto,2072,Petrol,2.0
 C Class,2016,20995,Automatic,19805,Diesel,2.1
 C Class,2017,21630,Automatic,21994,Diesel,2.1
 C Class,2014,12262,Semi-Auto,39547,Diesel,2.1
 C Class,2020,29880,Semi-Auto,3000,Diesel,2.0
 C Class,2016,22790,Semi-Auto,9600,Petrol,2.0
 C Class,2016,16657,Semi-Auto,24247,Diesel,2.1
 C Class,2019,27480,Automatic,10100,Diesel,2.0
 C Class,2019,20980,Semi-Auto,12794,Diesel,2.0
 C Class,2016,18280,Semi-Auto,36946,Diesel,2.1
 C Class,2019,26480,Semi-Auto,11487,Diesel,2.0
 C Class,2018,21000,Semi-Auto,16424,Diesel,2.1
 C Class,2019,27980,Semi-Auto,9731,Diesel,2.0
 C Class,2019,28480,Semi-Auto,13435,Diesel,2.0
 C Class,2018,24480,Semi-Auto,10859,Diesel,2.1
 C Class,2019,24980,Semi-Auto,4444,Petrol,1.5
 C Class,2015,17790,Automatic,8726,Diesel,2.1
 C Class,2015,14690,Semi-Auto,68647,Diesel,2.1
 C Class,2018,22991,Semi-Auto,7615,Diesel,2.1
 C Class,2017,20150,Semi-Auto,40993,Diesel,2.1
 C Class,2019,28290,Automatic,2300,Diesel,2.0
 C Class,2017,20091,Semi-Auto,24991,Diesel,2.1
 C Class,2016,17498,Semi-Auto,63507,Hybrid,2.1
 C Class,2015,10998,Manual,92589,Diesel,2.1
 C Class,2016,15798,Semi-Auto,41279,Diesel,2.1
 C Class,2017,16495,Semi-Auto,25656,Diesel,1.6
 C Class,2019,41070,Automatic,7969,Petrol,3.0
 C Class,2016,17822,Semi-Auto,19682,Diesel,2.1
 C Class,2019,43990,Automatic,3318,Hybrid,2.0
 C Class,2019,38610,Automatic,6249,Petrol,3.0
 C Class,2019,34990,Automatic,3196,Diesel,1.6
 C Class,2017,20022,Semi-Auto,35214,Diesel,2.1
 C Class,2017,17313,Automatic,14364,Petrol,2.0
 C Class,2017,24352,Automatic,8884,Diesel,2.1
 C Class,2017,18372,Semi-Auto,26508,Petrol,2.0
 C Class,2015,16592,Semi-Auto,25230,Diesel,2.1
 C Class,2019,22156,Automatic,15179,Petrol,1.5
 C Class,2017,17282,Semi-Auto,27107,Diesel,2.1
 C Class,2019,31716,Semi-Auto,9785,Diesel,2.0
 C Class,2017,22852,Semi-Auto,21750,Diesel,2.1
 C Class,2015,15212,Semi-Auto,36120,Diesel,2.1
 C Class,2016,20092,Semi-Auto,25803,Diesel,2.1
 C Class,2017,23572,Automatic,18495,Diesel,2.1
 C Class,2019,28896,Automatic,6765,Diesel,2.0
 C Class,2019,30516,Automatic,5465,Petrol,2.0
 C Class,2019,23206,Automatic,9150,Diesel,2.0
 C Class,2019,27826,Automatic,6522,Petrol,2.0
 C Class,2016,25532,Automatic,15129,Petrol,2.0
 C Class,2018,25812,Semi-Auto,11451,Diesel,2.1
 C Class,2018,22480,Semi-Auto,10339,Diesel,2.1
 C Class,2015,10397,Manual,79881,Diesel,2.1
 C Class,2017,33202,Automatic,21524,Petrol,3.0
 C Class,2018,27622,Semi-Auto,8984,Petrol,1.5
 C Class,2015,12672,Manual,44121,Diesel,2.1
 C Class,2015,13898,Manual,17426,Petrol,2.0
 C Class,2017,18498,Semi-Auto,42100,Hybrid,2.0
 C Class,2019,24998,Semi-Auto,12999,Diesel,2.0
 C Class,2016,16009,Automatic,39924,Diesel,1.6
 C Class,2017,13980,Manual,21300,Petrol,2.0
 C Class,2017,14980,Manual,45034,Diesel,2.1
 C Class,2017,18830,Semi-Auto,42437,Hybrid,2.0
 C Class,2017,19250,Semi-Auto,30796,Hybrid,2.0
 C Class,2014,13251,Semi-Auto,56219,Diesel,2.1
 C Class,2015,13390,Automatic,88218,Hybrid,2.1
 C Class,2017,17230,Semi-Auto,33538,Petrol,2.0
 C Class,2019,28480,Semi-Auto,15160,Petrol,1.5
 C Class,2019,29480,Semi-Auto,10844,Petrol,2.0
 C Class,2019,42000,Semi-Auto,3864,Petrol,3.0
 C Class,2019,50981,Automatic,7721,Petrol,3.0
 C Class,2015,17712,Semi-Auto,22958,Diesel,1.6
 C Class,2019,39290,Semi-Auto,4651,Petrol,3.0
 C Class,2017,27462,Automatic,13258,Petrol,2.0
 C Class,2020,39981,Semi-Auto,4065,Diesel,2.0
 C Class,2017,34981,Semi-Auto,28174,Petrol,4.0
 C Class,2018,19902,Semi-Auto,45734,Diesel,2.1
 C Class,2019,31040,Semi-Auto,4511,Diesel,2.0
 C Class,2019,20482,Semi-Auto,14061,Petrol,1.5
 C Class,2019,26056,Semi-Auto,10096,Petrol,1.5
 C Class,2015,10610,Manual,83047,Diesel,1.6
 C Class,2017,14965,Semi-Auto,40623,Diesel,1.6
 C Class,2016,19490,Semi-Auto,26900,Diesel,2.1
 C Class,2016,14700,Automatic,59023,Diesel,1.6
 C Class,2016,13200,Manual,52684,Diesel,1.6
 C Class,2014,13100,Semi-Auto,78845,Diesel,2.1
 C Class,2013,10404,Semi-Auto,42477,Petrol,1.6
 C Class,2017,24998,Semi-Auto,15754,Diesel,2.1
 C Class,2019,23991,Semi-Auto,9179,Diesel,2.0
 C Class,2017,23981,Semi-Auto,55381,Diesel,2.1
 C Class,2016,14981,Semi-Auto,35000,Diesel,1.6
 C Class,2014,15981,Semi-Auto,49552,Diesel,2.1
 C Class,2018,25302,Semi-Auto,17933,Diesel,2.1
 C Class,2017,34981,Semi-Auto,22056,Petrol,3.0
 C Class,2017,16481,Semi-Auto,43678,Diesel,2.1
 C Class,2019,59830,Automatic,6234,Petrol,4.0
 C Class,2016,17902,Semi-Auto,29607,Diesel,1.6
 C Class,2019,29592,Automatic,7325,Petrol,2.0
 C Class,2017,18970,Automatic,19858,Diesel,1.6
 C Class,2016,21870,Semi-Auto,7576,Diesel,2.1
 C Class,2015,16260,Semi-Auto,18025,Diesel,2.1
 C Class,2015,15480,Manual,35223,Diesel,2.1
 C Class,2019,24980,Semi-Auto,11589,Petrol,1.5
 C Class,2019,29000,Semi-Auto,6349,Petrol,1.5
 C Class,2019,23980,Semi-Auto,5164,Petrol,1.5
 C Class,2019,25980,Semi-Auto,14284,Diesel,2.0
 C Class,2019,25980,Semi-Auto,15070,Diesel,2.0
 C Class,2019,29500,Semi-Auto,6936,Petrol,2.0
 C Class,2017,18480,Semi-Auto,33105,Diesel,2.1
 C Class,2018,27980,Semi-Auto,12173,Diesel,2.0
 C Class,2019,24980,Semi-Auto,4238,Petrol,1.5
 C Class,2019,29980,Semi-Auto,8709,Diesel,2.0
 C Class,2016,19000,Semi-Auto,28632,Diesel,2.1
 C Class,2020,28490,Semi-Auto,16388,Diesel,2.0
 C Class,2017,16791,Semi-Auto,45624,Diesel,2.1
 C Class,2016,17148,Automatic,34794,Diesel,2.1
 C Class,2016,17491,Semi-Auto,33532,Diesel,2.1
 C Class,2019,28480,Automatic,8900,Diesel,2.0
 C Class,2019,28990,Automatic,5904,Diesel,2.0
 C Class,2019,35740,Semi-Auto,20016,Petrol,3.0
 C Class,2019,28351,Automatic,555,Diesel,2.0
 C Class,2018,28652,Automatic,8928,Petrol,1.5
 C Class,2017,21991,Semi-Auto,20249,Diesel,2.1
 C Class,2017,49991,Automatic,26000,Petrol,4.0
 C Class,2020,33111,Semi-Auto,4000,Diesel,2.0
 C Class,2019,34070,Automatic,14413,Diesel,2.0
 C Class,2018,23022,Automatic,8890,Diesel,2.0
 C Class,2019,53991,Automatic,8011,Petrol,3.0
 C Class,2017,20836,Automatic,20742,Hybrid,2.1
 C Class,2019,26530,Automatic,3995,Diesel,1.6
 C Class,2019,25830,Automatic,6516,Diesel,1.6
 C Class,2016,18340,Manual,43650,Diesel,2.1
 C Class,2017,20340,Semi-Auto,34611,Diesel,2.1
 C Class,2017,19980,Semi-Auto,38515,Diesel,2.1
 C Class,2019,26550,Automatic,4001,Diesel,2.0
 C Class,2018,21430,Semi-Auto,7011,Diesel,1.6
 C Class,2018,24810,Semi-Auto,20496,Diesel,2.1
 C Class,2020,28590,Semi-Auto,1501,Diesel,1.6
 C Class,2015,13500,Semi-Auto,37020,Diesel,1.6
 C Class,2015,17000,Automatic,17222,Petrol,2.0
 C Class,2014,16964,Automatic,20281,Diesel,2.1
 C Class,2018,22680,Automatic,20039,Diesel,2.1
 C Class,2017,18995,Semi-Auto,40400,Hybrid,2.0
 C Class,2017,16995,Semi-Auto,24844,Diesel,1.6
 C Class,2017,13610,Manual,32783,Petrol,2.0
 C Class,2016,16000,Manual,19019,Diesel,1.6
 C Class,2020,31480,Semi-Auto,9,Diesel,2.0
 C Class,2017,21000,Semi-Auto,19566,Diesel,2.1
 C Class,2019,31980,Semi-Auto,3986,Diesel,2.0
 C Class,2019,31000,Semi-Auto,3144,Diesel,2.0
 C Class,2017,17480,Semi-Auto,11906,Diesel,2.1
 C Class,2019,31980,Semi-Auto,16,Petrol,1.5
 C Class,2019,44980,Semi-Auto,4887,Petrol,3.0
 C Class,2019,31480,Semi-Auto,3229,Diesel,2.0
 C Class,2019,30480,Semi-Auto,6646,Diesel,2.0
 C Class,2019,35980,Semi-Auto,3566,Diesel,2.0
 C Class,2019,29980,Semi-Auto,16,Diesel,1.6
 C Class,2020,32980,Semi-Auto,16,Diesel,2.0
 C Class,2019,38500,Semi-Auto,3999,Petrol,3.0
 C Class,2017,19480,Semi-Auto,31822,Hybrid,2.0
 C Class,2019,66990,Automatic,9625,Petrol,4.0
 C Class,2017,25172,Automatic,30525,Petrol,2.0
 C Class,2019,28466,Automatic,3074,Petrol,1.5
 C Class,2019,30572,Automatic,5524,Petrol,1.5
 C Class,2019,29782,Automatic,7859,Petrol,2.0
 C Class,2019,27066,Automatic,6655,Petrol,2.0
 C Class,2019,20676,Automatic,14163,Diesel,2.0
 C Class,2019,24306,Semi-Auto,15253,Diesel,2.0
 C Class,2015,17682,Semi-Auto,27852,Diesel,2.1
 C Class,2018,29532,Semi-Auto,7809,Diesel,2.0
 C Class,2017,20480,Semi-Auto,12283,Diesel,2.1
 C Class,2019,28980,Semi-Auto,3695,Diesel,2.0
 C Class,2019,19980,Semi-Auto,14269,Petrol,1.5
 C Class,2017,17980,Semi-Auto,32259,Diesel,2.1
 C Class,2019,28480,Semi-Auto,4665,Petrol,2.0
 C Class,2017,24880,Automatic,14843,Diesel,2.1
 C Class,2020,35980,Semi-Auto,9,Diesel,2.0
 C Class,2020,32480,Semi-Auto,16,Diesel,2.0
 C Class,2020,22980,Manual,16,Petrol,1.6
 C Class,2020,31980,Semi-Auto,16,Diesel,2.0
 C Class,2020,31980,Semi-Auto,16,Diesel,2.0
 C Class,2019,31480,Semi-Auto,16,Diesel,2.0
 C Class,2019,29980,Semi-Auto,16,Petrol,1.5
 C Class,2019,35980,Semi-Auto,9,Diesel,2.0
 C Class,2019,31980,Semi-Auto,9,Diesel,2.0
 C Class,2019,29980,Semi-Auto,5428,Diesel,2.0
 C Class,2020,33980,Semi-Auto,16,Diesel,2.0
 C Class,2020,29980,Semi-Auto,9,Petrol,1.5
 C Class,2017,19980,Semi-Auto,16624,Diesel,2.1
 C Class,2019,33980,Semi-Auto,9,Diesel,2.0
 C Class,2019,31980,Semi-Auto,9,Diesel,2.0
 C Class,2019,27500,Semi-Auto,5866,Petrol,1.5
 C Class,2019,26000,Semi-Auto,9180,Diesel,2.0
 C Class,2019,31980,Semi-Auto,16,Diesel,2.0
 C Class,2019,30980,Semi-Auto,4288,Diesel,1.6
 C Class,2019,35980,Semi-Auto,1844,Diesel,2.0
 C Class,2019,32980,Semi-Auto,16,Petrol,1.5
 C Class,2019,36980,Automatic,9,Diesel,2.0
 C Class,2019,20980,Semi-Auto,14694,Petrol,1.5
 C Class,2019,20980,Semi-Auto,13137,Petrol,1.5
 C Class,2017,15980,Manual,34692,Diesel,2.1
 C Class,2018,27980,Semi-Auto,13199,Diesel,2.0
 C Class,2019,29980,Semi-Auto,4616,Diesel,2.0
 C Class,2019,29980,Semi-Auto,9227,Diesel,2.0
 C Class,2017,17280,Semi-Auto,42294,Diesel,2.1
 C Class,2019,27980,Semi-Auto,14742,Diesel,2.0
 C Class,2018,25480,Semi-Auto,9830,Petrol,1.5
 C Class,2019,27000,Semi-Auto,10368,Diesel,2.0
 C Class,2019,20980,Semi-Auto,11412,Diesel,2.0
 C Class,2019,19980,Semi-Auto,15057,Diesel,2.1
 C Class,2018,29480,Semi-Auto,8228,Diesel,2.0
 C Class,2017,45480,Semi-Auto,11018,Petrol,4.0
 C Class,2019,24980,Semi-Auto,6784,Petrol,1.5
 C Class,2019,24980,Semi-Auto,5453,Petrol,1.5
 C Class,2019,26500,Semi-Auto,3341,Petrol,1.5
 C Class,2019,24000,Semi-Auto,5207,Petrol,1.5
 C Class,2019,29500,Semi-Auto,10939,Petrol,1.5
 C Class,2019,32980,Semi-Auto,7255,Diesel,2.0
 C Class,2017,23980,Automatic,15902,Diesel,2.1
 C Class,2019,28980,Semi-Auto,16543,Petrol,2.0
 C Class,2019,19980,Semi-Auto,13891,Petrol,1.5
 C Class,2019,19980,Semi-Auto,14307,Petrol,1.5
 C Class,2019,29980,Semi-Auto,9782,Diesel,2.0
 C Class,2019,26980,Semi-Auto,6584,Petrol,1.5
 C Class,2019,24480,Semi-Auto,13314,Diesel,2.0
 C Class,2019,25980,Semi-Auto,11412,Petrol,1.5
 C Class,2019,26000,Semi-Auto,5046,Petrol,1.5
 C Class,2019,23780,Semi-Auto,14663,Petrol,1.5
 C Class,2019,25000,Semi-Auto,13169,Petrol,1.5
 C Class,2019,30980,Semi-Auto,3254,Diesel,2.0
 C Class,2019,29980,Semi-Auto,6073,Diesel,2.0
 C Class,2019,29980,Semi-Auto,9454,Diesel,2.0
 C Class,2020,65980,Semi-Auto,3999,Petrol,4.0
 C Class,2019,28980,Semi-Auto,10696,Petrol,1.5
 C Class,2019,67980,Semi-Auto,3456,Petrol,4.0
 C Class,2019,31980,Semi-Auto,9,Petrol,1.5
 C Class,2019,30980,Semi-Auto,16,Diesel,2.0
 C Class,2020,30980,Semi-Auto,3999,Diesel,2.0
 C Class,2019,29480,Semi-Auto,11064,Diesel,2.0
 C Class,2015,16480,Semi-Auto,41349,Diesel,2.1
 C Class,2019,25980,Semi-Auto,8999,Petrol,1.5
 C Class,2014,15894,Semi-Auto,33896,Diesel,2.1
 C Class,2015,15495,Automatic,37200,Diesel,2.1
 C Class,2019,28780,Semi-Auto,26075,Petrol,1.5
 C Class,2016,18480,Semi-Auto,25996,Diesel,2.1
 C Class,2019,25980,Semi-Auto,13214,Petrol,1.5
 C Class,2019,26980,Semi-Auto,7721,Petrol,1.5
 C Class,2019,25980,Semi-Auto,13012,Petrol,1.5
 C Class,2018,21980,Semi-Auto,8024,Diesel,2.1
 C Class,2019,31480,Semi-Auto,7524,Diesel,2.0
 C Class,2018,22680,Semi-Auto,7470,Diesel,2.0
 C Class,2020,33980,Semi-Auto,16,Diesel,2.0
 C Class,2019,45980,Semi-Auto,4504,Petrol,3.0
 C Class,2019,45980,Semi-Auto,2010,Petrol,3.0
 C Class,2019,20980,Semi-Auto,15933,Petrol,1.5
 C Class,2019,24780,Semi-Auto,13539,Diesel,2.0
 C Class,2019,26780,Semi-Auto,10340,Diesel,2.0
 C Class,2019,20480,Semi-Auto,14620,Petrol,1.5
 C Class,2019,25480,Semi-Auto,12016,Petrol,1.5
 C Class,2015,14000,Manual,43927,Diesel,2.1
 C Class,2019,25980,Semi-Auto,12285,Petrol,1.5
 C Class,2019,20980,Semi-Auto,14208,Petrol,1.5
 C Class,2019,45980,Semi-Auto,2617,Petrol,3.0
 C Class,2020,38980,Semi-Auto,3999,Petrol,3.0
 C Class,2019,26980,Semi-Auto,8072,Diesel,2.0
 C Class,2019,20480,Semi-Auto,6459,Petrol,1.5
 C Class,2019,27980,Semi-Auto,7460,Diesel,2.0
 C Class,2019,29480,Semi-Auto,7494,Diesel,2.0
 C Class,2019,29480,Semi-Auto,3999,Diesel,1.6
 C Class,2019,27000,Semi-Auto,3689,Diesel,1.6
 C Class,2020,32980,Semi-Auto,9,Diesel,2.0
 C Class,2019,36980,Semi-Auto,16,Diesel,2.0
 C Class,2019,36980,Semi-Auto,16,Diesel,2.0
 C Class,2016,20780,Semi-Auto,31246,Diesel,2.1
 C Class,2019,30980,Semi-Auto,4957,Diesel,2.0
 C Class,2016,18480,Semi-Auto,14996,Diesel,2.1
 C Class,2016,15480,Manual,36069,Diesel,2.1
 C Class,2017,24995,Automatic,19500,Diesel,2.1
 C Class,2017,23995,Semi-Auto,14120,Diesel,2.1
 C Class,2017,22495,Automatic,12028,Diesel,2.1
 C Class,2016,20500,Semi-Auto,17410,Diesel,2.1
 C Class,2015,14440,Semi-Auto,30380,Diesel,2.1
 C Class,2019,25980,Semi-Auto,11395,Petrol,1.5
 C Class,2019,29000,Semi-Auto,5937,Petrol,1.5
 C Class,2019,28480,Semi-Auto,11253,Diesel,2.0
 C Class,2018,22500,Semi-Auto,10514,Petrol,1.5
 C Class,2018,27500,Semi-Auto,12234,Diesel,2.0
 C Class,2019,20980,Semi-Auto,13645,Diesel,2.0
 C Class,2019,24980,Semi-Auto,6539,Petrol,1.5
 C Class,2019,25980,Semi-Auto,6206,Petrol,1.5
 C Class,2019,28480,Semi-Auto,2584,Petrol,2.0
 C Class,2016,17998,Semi-Auto,6043,Diesel,1.6
 C Class,2016,19698,Semi-Auto,13115,Hybrid,2.0
 C Class,2016,18998,Automatic,26372,Hybrid,2.0
 C Class,2017,18998,Semi-Auto,23771,Diesel,2.1
 C Class,2016,10998,Manual,83786,Diesel,1.6
 C Class,2017,18498,Semi-Auto,48404,Hybrid,2.0
 C Class,2016,13698,Semi-Auto,86965,Hybrid,2.0
 C Class,2017,14698,Manual,59038,Diesel,2.1
 C Class,2016,13498,Manual,32174,Diesel,2.1
 C Class,2019,24980,Semi-Auto,4363,Petrol,1.5
 C Class,2019,29980,Semi-Auto,9109,Diesel,2.0
 C Class,2020,30480,Semi-Auto,16,Diesel,2.0
 C Class,2020,30480,Semi-Auto,16,Diesel,2.0
 C Class,2019,30480,Semi-Auto,249,Diesel,2.0
 C Class,2019,31000,Semi-Auto,13,Diesel,2.0
 C Class,2014,11133,Semi-Auto,61616,Diesel,2.1
 C Class,2017,18990,Semi-Auto,37730,Diesel,2.1
 C Class,2017,20995,Semi-Auto,19750,Diesel,2.1
 C Class,2017,46995,Semi-Auto,24347,Petrol,4.0
 C Class,2019,32995,Semi-Auto,4500,Diesel,2.0
 C Class,2017,21495,Semi-Auto,17442,Diesel,2.1
 C Class,2015,17495,Semi-Auto,33425,Diesel,2.1
 C Class,2019,67495,Semi-Auto,700,Petrol,4.0
 C Class,2017,17850,Semi-Auto,40202,Diesel,2.1
 C Class,2016,19170,Automatic,35620,Petrol,2.0
 C Class,2013,23000,Semi-Auto,43442,Petrol,6.2
 C Class,2015,14850,Semi-Auto,44458,Diesel,2.1
 C Class,2019,18998,Semi-Auto,14006,Petrol,1.5
 C Class,2017,19498,Semi-Auto,46889,Hybrid,2.0
 C Class,2016,14057,Manual,21443,Diesel,1.6
 C Class,2017,27995,Automatic,4495,Petrol,2.0
 C Class,2017,24750,Automatic,14776,Petrol,2.0
 C Class,2015,13260,Automatic,79950,Hybrid,2.1
 C Class,2018,20990,Semi-Auto,19650,Petrol,2.0
 C Class,2018,18450,Automatic,30460,Diesel,2.1
 C Class,2015,17250,Automatic,20720,Diesel,2.1
 C Class,2015,18610,Automatic,14750,Diesel,2.1
 C Class,2016,18790,Semi-Auto,25250,Hybrid,2.0
 C Class,2017,17300,Semi-Auto,27420,Diesel,1.6
 C Class,2015,18498,Semi-Auto,29817,Diesel,2.1
 C Class,2015,15298,Semi-Auto,59925,Hybrid,2.0
 C Class,2016,17400,Automatic,27036,Hybrid,2.0
 C Class,2015,15999,Semi-Auto,39195,Hybrid,2.1
 C Class,2019,28995,Semi-Auto,5196,Diesel,2.0
 C Class,2020,41999,Semi-Auto,4999,Petrol,3.0
 C Class,2019,36999,Automatic,499,Petrol,1.5
 C Class,2019,30500,Automatic,4999,Petrol,1.6
 C Class,2018,21160,Semi-Auto,13800,Diesel,2.1
 C Class,2019,26789,Semi-Auto,4680,Petrol,1.5
 C Class,2014,20495,Automatic,10,Diesel,2.1
 C Class,2016,29995,Semi-Auto,33977,Petrol,3.0
 C Class,2017,16495,Semi-Auto,30807,Diesel,2.1
 C Class,2017,16995,Semi-Auto,30256,Diesel,2.1
 C Class,2019,39995,Semi-Auto,9293,Petrol,3.0
